Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.482352941176471,0,0,0.397142857142857,0,0,0.482352941176471,0.482352941176471,0,0,0,0,0,0,16.4,0,0.397142857142857,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.461764705882353,0.461764705882353,0,15.7,0,0.461764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.515151515151515,0.515151515151515,0,0.515151515151515,0,0,0.515151515151515,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.14117647058824,1.14117647058824,0,0,0,25.5,0,1.14117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0
7,0,0,4.38529411764706,6.7081512605042,91.3,0,40.9,4.38529411764706,0,16.1,0,2.32285714285714,0,0,0,0,0,0,0,24.3,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,20.2
8,7.69428571428571,0,12.0828571428571,66.8,4.38857142857143,15.8,72.1,0,0,18.2,0,35.3,0,0,0,0,0,0,22.8,0,0,0,39.1,48,0,0,12.4,15.8,14.7,0,0,44.9,0,0,17,0,0
9,0,0,7.73428571428572,0,40.4,27.1,53.1,37.7,0,18.8,0,7.73428571428572,0,94,18.8,16.1,0,0,0,32.6,0,54.6,0,38.1,33.5,0,30.8,0,0,21.6,0,0,0,0,0,0,0
10,15.6228571428571,0,16.1411764705882,30,32.1,13.5,15.6,35.9,15.8,13.5,20.2,8.54117647058824,17.0640336134454,6.2,71.3,0,0,42.8,11,29,0,63.8,0,19.1,15.8,24,16,16.5,8.8,14.2,0,14,0,15.7,0,17,12.2
