Time,NDVI
Oct 1981,0.4053081
Oct 1982,0.4121679
Oct 1983,0.3920724
Oct 1984,0.3304009
Oct 1985,0.3241192
Oct 1986,0.3523305
Oct 1987,0.3637801
Oct 1988,0.3477117
Oct 1989,0.356611
Oct 1990,0.325555
Oct 1991,0.3274984
Oct 1992,0.3920277
Oct 1993,0.3349098
Oct 1994,0.483871
Oct 1995,0.3806933
Oct 1996,0.3309842
Oct 1997,0.3326518
Oct 1998,0.4064174
Oct 1999,0.3873391
Oct 2000,0.3454859
Oct 2001,0.3925589
Oct 2002,0.3555925
Oct 2003,0.3793825
Oct 2004,0.3384885
Oct 2005,0.3413028
Oct 2006,0.3663397
