"","1","2","3"
"1983",42.8980861452381,37.5323252285714,75
"1984",5.38682666666667,30.3868266666667,75
"1985",28.772865,50,75
"1986",50.44342,50,75
"1987",69.240238,50,75
"1988",61.41106,36.41106,75
"1989",71.20423,50,75
"1990",24.884853,37.104847,62.219994
"1991",51.624379,41.511699,75
"1992",29.865542,40.441097,75
"1993",72.8207347777778,50,75
"1994",50,50,75
"1995",48.234141,50,75
"1996",75,50,75
"1997",75,50,75
"1998",63.875244,47.24287,75
"1999",42.79688,50,75
"2000",29.107911,50,75
"2001",41.011384,50,75
"2002",15.525619,29.194335,70.996486
"2003",50,50,75
"2004",24.299493,34.805935,65.245311
"2005",50,50,75
"2006",55.47506,50,75
"2007",18.019302,38.755187,75
"2008",42.633965,50,75
"2009",56.039564,50,75
"2010",60.710308,50,75
"2011",50,50,75
"2012",31.561864,50,75
"2013",26.422157,47.355344,75
"2014",37.684026,50,75
"2015",25,17.315225,67.315225
"2016",53.890781,50,75
"2017",33.867881,50,75
"2018",54.463065,50,75
"2019",73.097905,50,75
