T2,MODIS HAIN ET
Oct 2000,21.0
Oct 2001,3.2
Oct 2002,0.2
Oct 2003,24.5
Oct 2004,2.5
Oct 2005,32.9
Oct 2006,64.3
Oct 2007,81.2
Oct 2008,58.2
Oct 2009,31.2
Oct 2010,66.6
Oct 2011,30.1
Oct 2012,25.6
Oct 2013,41.9
Oct 2014,35.4
