T2,MODIS HAIN ET
Jul 2000,4.1
Jul 2001,9.2
Jul 2002,1.7
Jul 2003,24.5
Jul 2004,4.6
Jul 2005,23.5
Jul 2006,18.7
Jul 2007,47.7
Jul 2008,27.7
Jul 2009,21.6
Jul 2010,40.5
Jul 2011,12.0
Jul 2012,28.2
Jul 2013,2.2
Jul 2014,17.1
