Time,precipitation
1-10 Jan 1981,4.164383
11-20 Jan 1981,4.699304
21-31 Jan 1981,5.091935
1-10 Feb 1981,3.122782
11-20 Feb 1981,2.45293
21-28 Feb 1981,2.258483
1-10 Mar 1981,6.824338
11-20 Mar 1981,20.27883
21-31 Mar 1981,37.88183
1-10 Apr 1981,8.71614
11-20 Apr 1981,16.96359
21-30 Apr 1981,24.10278
1-10 May 1981,7.865548
11-20 May 1981,20.45249
21-31 May 1981,13.76892
1-10 Jun 1981,10.8632
11-20 Jun 1981,36.81064
21-30 Jun 1981,83.73515
1-10 Jul 1981,98.89792
11-20 Jul 1981,104.3733
21-31 Jul 1981,121.4282
1-10 Aug 1981,120.9437
11-20 Aug 1981,122.5683
21-31 Aug 1981,127.9287
1-10 Sep 1981,33.89809
11-20 Sep 1981,60.05646
21-30 Sep 1981,55.27234
1-10 Oct 1981,24.59852
11-20 Oct 1981,2.002816
21-31 Oct 1981,2.483967
1-10 Nov 1981,5.369762
11-20 Nov 1981,3.060727
21-30 Nov 1981,4.776854
1-10 Dec 1981,3.857169
11-20 Dec 1981,8.764817
21-31 Dec 1981,5.295053
1-10 Jan 1982,12.2719
11-20 Jan 1982,7.684634
21-31 Jan 1982,5.412686
1-10 Feb 1982,2.879324
11-20 Feb 1982,2.726759
21-28 Feb 1982,3.001896
1-10 Mar 1982,19.57637
11-20 Mar 1982,10.38841
21-31 Mar 1982,4.110981
1-10 Apr 1982,16.46864
11-20 Apr 1982,9.318632
21-30 Apr 1982,19.78804
1-10 May 1982,17.80141
11-20 May 1982,13.60129
21-31 May 1982,12.89808
1-10 Jun 1982,27.64586
11-20 Jun 1982,50.0214
21-30 Jun 1982,26.43614
1-10 Jul 1982,65.33382
11-20 Jul 1982,74.57707
1-10 Aug 1982,71.86983
11-20 Aug 1982,74.77309
21-31 Aug 1982,85.05757
1-10 Sep 1982,41.009
11-20 Sep 1982,21.81267
21-30 Sep 1982,35.69854
1-10 Oct 1982,10.30828
11-20 Oct 1982,13.10768
21-31 Oct 1982,6.939627
1-10 Nov 1982,4.807959
11-20 Nov 1982,5.346069
21-30 Nov 1982,5.47092
1-10 Dec 1982,4.339266
11-20 Dec 1982,11.35623
21-31 Dec 1982,5.509605
1-10 Jan 1983,4.645225
11-20 Jan 1983,5.286283
21-31 Jan 1983,5.670766
1-10 Feb 1983,3.02331
11-20 Feb 1983,2.953849
21-28 Feb 1983,3.001896
1-10 Mar 1983,19.57637
11-20 Mar 1983,8.14436
21-31 Mar 1983,9.010529
1-10 Apr 1983,9.03948
11-20 Apr 1983,11.42399
21-30 Apr 1983,15.22222
1-10 May 1983,17.89535
11-20 May 1983,16.79985
21-31 May 1983,24.55014
1-10 Jun 1983,45.28754
11-20 Jun 1983,27.20866
21-30 Jun 1983,35.76103
1-10 Jul 1983,71.10234
11-20 Jul 1983,104.6593
21-31 Jul 1983,89.32327
1-10 Aug 1983,75.6846
11-20 Aug 1983,59.58103
21-31 Aug 1983,71.63484
1-10 Sep 1983,39.39779
11-20 Sep 1983,43.16452
21-30 Sep 1983,26.05986
1-10 Oct 1983,10.30828
11-20 Oct 1983,6.390637
21-31 Oct 1983,6.939627
1-10 Nov 1983,4.807959
