T2,MODIS HAIN ET
Oct 2000,38.8
Oct 2001,22.6
Oct 2002,7.9
Oct 2003,76.9
Oct 2004,29.2
Oct 2005,93.0
Oct 2006,87.8
Oct 2007,88.4
Oct 2008,86.6
Oct 2009,60.6
Oct 2010,94.8
Oct 2011,65.0
Oct 2012,65.0
Oct 2013,88.8
Oct 2014,73.1
