Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
3,0.352941176470588,0,0,0.285714285714286,0,0,0.352941176470588,0.352941176470588,0,12,0,0,0,0,0,0,0.285714285714286,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.490322580645161,0.490322580645161,0.490322580645161,0.490322580645161,0,0,0.852941176470588,1.34326375711575,0,0,0,1.34326375711575,0,0,15.2,15.2,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0483870967741935,0.0483870967741935,0.0483870967741935,13.3,0,34.3,3.73020527859237,3.73020527859237,0,3.73020527859237,0,0,3.68181818181818,0,0,0,0,0,0,0,18,0,0,0,19.2,0,0,0,0,0,0,0,0,0,37.5,0,0.7
6,1.68888888888889,15.2,5.56535947712418,18.7388888888889,19.5888888888889,0,1.68888888888889,3.71535947712418,37.4888888888889,1.85,1.68888888888889,1.68888888888889,3.71535947712418,0,1.68888888888889,1.68888888888889,1.68888888888889,0,1.68888888888889,1.68888888888889,32.8888888888889,0,1.68888888888889,1.68888888888889,1.68888888888889,0,1.68888888888889,1.68888888888889,1.68888888888889,0,1.68888888888889,1.68888888888889,1.68888888888889,0,1.68888888888889,33.3888888888889,1.68888888888889
7,8.5,11.2,3.87941176470588,9.00226890756302,89.9,0,0,3.87941176470588,37,0,0,5.12285714285714,0,0,29.3,15.1,0,0,36.2,51.1,0,0,0,0,0,0,10.5,0,0,0,0,0,0,22.4,0,0,0
8,5.78285714285714,8.5,12.3314285714286,14.9,20.7485714285714,0,22.8,0,20.2,17.4,15.8,18.9,27,20.4,19.2,5.3,0,0,30.1,0,7.3,0,47.3,34.8,8.1,0,0,0,11.2,0,17.7,34.2,7.9,6.1,11.1,0,11.2
9,15.8,0,11.1114285714286,0,19.5,0,43.5,31.2,28.9,18.1,15.4,11.1114285714286,19.1,42.3,37.1,19.5,0,12.7,26.2,50.1,8.7,8.7,0,31.6,29.3,0,28.1,18.1,0,51.2,20.5,44.6,21.6,13.4,19.1,0,44.3
10,27.2028571428571,0,25.8852941176471,48.4,46.5,37.4,7.9,21.8,24.2,14.3,55.8,12.4852941176471,25.7881512605042,22.1,60.9,0,0,47.4,0,61.8,6.1,55.7,0,34.5,22.5,11.2,47.2,5.4,29.3,35.4,26.7,36.2,0,34.5,0,24.5,45.1
