"","1","2","3"
"1981",0,25,68
"1982",0,19,53
"1983",10,7,52
"1984",0,0,32
"1985",0,11,42
"1986",15,31,50
"1987",0,15,33
"1988",0,20,70
"1989",0,23,71
"1990",0,21,71
"1991",13,38,72
"1992",0,14,64
"1993",0,0,50
"1994",0,25,75
"1995",6,6,50
"1996",21,25,71
"1997",7,25,75
"1998",0,25,75
"1999",0,25,75
"2000",0,25,68
"2001",0,25,75
"2002",0,9,42
"2003",0,25,72
"2004",25,36,56
"2005",5,21,66
"2006",0,17,61
"2007",5,30,75
"2008",0,11,53
"2009",2,27,75
"2010",0,16,66
"2011",0,16,66
"2012",0,16,54
"2013",0,25,50
"2014",0,21,51
"2015",4,10,18
"2016",0,25,75
"2017",4,24,60
"2018",32,27,68
"2019",12,24,58
"2020",4.12820512820512,27.2820512820513,75
