Time,NDVI
Jul 1981,0.3430968
Jul 1982,0.2538065
Jul 1983,0.2644678
Jul 1984,0.3122903
Jul 1985,0.2832742
Jul 1986,0.2406291
Jul 1987,0.2285484
Jul 1988,0.1545484
Jul 1989,0.2592258
Jul 1990,0.2803226
Jul 1991,0.2774194
Jul 1992,0.2016452
Jul 1993,0.2661774
Jul 1994,0.1068387
Jul 1995,0.2619355
Jul 1996,0.3795807
Jul 1997,0.2912419
Jul 1998,0.1588871
Jul 1999,0.2026129
Jul 2000,0.1989839
Jul 2001,0.2085645
Jul 2002,0.1432419
Jul 2003,0.1807258
Jul 2004,0.256
Jul 2005,0.2443387
Jul 2006,0.2174516
