"","1","2","3"
"1981",36.520735,50,75
"1982",46.72596,41.45224,75
"1983",54.91721,41.45224,75
"1984",59.06175,50,75
"1985",43.33718,41.45224,75
"1986",63.41997,50,75
"1987",60.41946,36.39135,75
"1988",51.24585,41.45224,75
"1989",47.56821,37.55069,75
"1990",43.33718,41.45224,75
"1991",63.41997,50,75
"1992",43.33718,41.45224,75
"1993",52.31844,41.64644,75
"1994",51.88494,50,75
"1995",51.88494,50,75
"1996",66.45224,41.45224,75
"1997",71.59755,50,75
"1998",52.08679,41.45224,75
"1999",51.88494,50,75
"2000",60.30983,46.84486,75
"2001",52.59006,48.0314,75
"2002",57.34565,50,75
"2003",51.88494,50,75
"2004",51.88494,50,75
"2005",51.88494,50,75
"2006",49.16873,45.92836,75
"2007",63.41997,50,75
"2008",67.12269,42.94428,75
"2009",51.81065,45.92836,75
"2010",50.29434,44.43632,75
"2011",62.06237,48.6424,75
"2012",51.88494,50,75
"2013",37.60838,50,75
"2014",41.2141,39.85964,75
"2015",43.29908,41.94462,75
"2016",61.44389,50,75
"2017",48.88574,47.53128,75
"2018",75,50,75
"2019",75,50,75
"2020",61.4622167948718,50,75
