Time,NDVI
Jul 1981,0.3162419
Jul 1982,0.1359355
Jul 1983,0.1227581
Jul 1984,0.3858065
Jul 1985,0.2246452
Jul 1986,0.5031291
Jul 1987,0.1377742
Jul 1988,0.242129
Jul 1989,0.3427258
Jul 1990,0.2527258
Jul 1991,0.3579355
Jul 1992,0.1360968
Jul 1993,0.1830161
Jul 1994,0.3325484
Jul 1995,0.3017742
Jul 1996,0.4048871
Jul 1997,0.4519033
Jul 1998,0.3367258
Jul 1999,0.3465645
Jul 2000,0.2697581
Jul 2001,0.3179355
Jul 2002,0.2644516
Jul 2003,0.2667258
Jul 2004,0.2355
Jul 2005,0.2885162
Jul 2006,0.2994355
