Time,precipitation
1-10 Jan 1981,1.449868
11-20 Jan 1981,1.266168
21-31 Jan 1981,2.022472
1-10 Feb 1981,4.928003
11-20 Feb 1981,4.306147
21-28 Feb 1981,3.565171
1-10 Mar 1981,11.80477
11-20 Mar 1981,21.59323
21-31 Mar 1981,37.53831
1-10 Apr 1981,8.735737
11-20 Apr 1981,13.30152
21-30 Apr 1981,33.86227
1-10 May 1981,6.183374
11-20 May 1981,11.05334
21-31 May 1981,8.369169
1-10 Jun 1981,8.296046
11-20 Jun 1981,13.80381
21-30 Jun 1981,45.13989
1-10 Jul 1981,106.9289
11-20 Jul 1981,133.5945
21-31 Jul 1981,172.4086
1-10 Aug 1981,139.3356
11-20 Aug 1981,137.1591
21-31 Aug 1981,122.8669
1-10 Sep 1981,25.79626
11-20 Sep 1981,36.80132
21-30 Sep 1981,30.26645
1-10 Oct 1981,20.79012
11-20 Oct 1981,3.701388
21-31 Oct 1981,5.346914
1-10 Nov 1981,4.125633
11-20 Nov 1981,2.616371
21-30 Nov 1981,6.818523
1-10 Dec 1981,2.92844
11-20 Dec 1981,4.166883
21-31 Dec 1981,3.98529
1-10 Jan 1982,5.422175
11-20 Jan 1982,2.098958
21-31 Jan 1982,2.336684
1-10 Feb 1982,7.715518
11-20 Feb 1982,11.18459
21-28 Feb 1982,4.11736
1-10 Mar 1982,22.72077
11-20 Mar 1982,10.88192
21-31 Mar 1982,4.915478
1-10 Apr 1982,12.60202
11-20 Apr 1982,14.48697
21-30 Apr 1982,27.1651
1-10 May 1982,19.31086
11-20 May 1982,9.721949
21-31 May 1982,10.27993
1-10 Jun 1982,21.93107
11-20 Jun 1982,28.94106
21-30 Jun 1982,25.20127
1-10 Jul 1982,56.59906
11-20 Jul 1982,59.24419
1-10 Aug 1982,103.2603
11-20 Aug 1982,105.4899
21-31 Aug 1982,99.06793
1-10 Sep 1982,34.93264
11-20 Sep 1982,14.55351
21-30 Sep 1982,20.33434
1-10 Oct 1982,17.46257
