"","1","2","3"
"1981",21,43,75
"1982",33,45,75
"1983",30,37,75
"1984",70,50,75
"1985",14,25,75
"1986",69,50,75
"1987",47,36,73
"1988",50,50,75
"1989",36,38,75
"1990",33,50,75
"1991",64,50,75
"1992",25,44,69
"1993",25,25,75
"1994",48,38,75
"1995",31,50,75
"1996",50,50,75
"1997",73,50,75
"1998",45,50,75
"1999",49,50,75
"2000",14,39,75
"2001",62,50,75
"2002",29,50,75
"2003",28,50,75
"2004",50,36,61
"2005",45,50,75
"2006",50,50,75
"2007",58,50,75
"2008",51,40,75
"2009",11,30,75
"2010",11,28,75
"2011",28,41,75
"2012",23,40,75
"2013",50,50,75
"2014",55,46,71
"2015",37,25,50
"2016",30,50,75
"2017",8,33,75
"2018",57,50,75
"2019",64,44,75
"2020",51.8717948717948,50,75
