T2,MODIS HAIN ET
Oct 2000,36.3
Oct 2001,17.6
Oct 2002,5.9
Oct 2003,35.0
Oct 2004,20.5
Oct 2005,52.3
Oct 2006,63.2
Oct 2007,80.8
Oct 2008,70.3
Oct 2009,33.7
Oct 2010,71.2
Oct 2011,38.4
Oct 2012,29.0
Oct 2013,44.9
Oct 2014,30.2
