Time,NDVI
Oct 1981,0.2706129
Oct 1982,0.3079032
Oct 1983,0.2794033
Oct 1984,0.2082581
Oct 1985,0.2533226
Oct 1986,0.2484516
Oct 1987,0.2869516
Oct 1988,0.2823387
Oct 1989,0.2882097
Oct 1990,0.264371
Oct 1991,0.2549839
Oct 1992,0.3058549
Oct 1993,0.2030807
Oct 1994,0.4312581
Oct 1995,0.3317097
Oct 1996,0.3088065
Oct 1997,0.2388871
Oct 1998,0.3447581
Oct 1999,0.3204516
Oct 2000,0.3592581
Oct 2001,0.3121129
Oct 2002,0.2645645
Oct 2003,0.2962581
Oct 2004,0.2675484
Oct 2005,0.2748387
Oct 2006,0.2883065
