Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.682352941176471,0,0,0,0,0,0.682352941176471,0.682352941176471,0,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.403225806451613,0.403225806451613,0.403225806451613,0.403225806451613,0,0,0,0.403225806451613,0,0,0,0.403225806451613,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.484848484848485,0.484848484848485,0,0.484848484848485,0,0,0.484848484848485,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.841176470588235,0.841176470588235,0,0,0,17.2,0,0.841176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0
7,0,18.4,4.95294117647058,7.3872268907563,79.9,0,25,4.95294117647058,0,10.9,0,2.43428571428571,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,15.6,0,0,16.5,0,29.2,0,0,0,0,39.7
8,4.97428571428571,0,9.12285714285713,42.1,4.14857142857142,0,43.3,0,0,26.4,0,23.7,0,0,15.6,0,0,0,16.2,12.5,10.7,10.7,49.8,0,0,0,0,0,9.7,0,0,47.9,10.7,0,0,0,0
9,0,0,23.4085714285714,0,14.3,24.2,36.9,19.4,0,31.2,0,6.60857142857143,19.2,93,0,29.4,0,0,0,0,0,44.4,0,34.4,20.6,0,0,0,0,15,0,0,0,0,0,0,14.3
10,8.08857142857144,0,13.4323529411765,30.7,24.3,13.6,11.7,31.6,0,0,13.7,7.33235294117648,15.4209243697479,19.8,78.4,0,0,41.6,14.5,34.3,0,51.7,0,16.4,12.1,10.8,16.6,16.4,9.5,10.2,6.3,19.3,0,14.8,4.8,12.1,11.1
