Time,NDVI
Oct 1981,0.5155162
Oct 1982,0.6700162
Oct 1983,0.5390081
Oct 1984,0.3800242
Oct 1985,0.5535243
Oct 1986,0.5387259
Oct 1987,0.4154839
Oct 1988,0.473871
Oct 1989,0.5437016
Oct 1990,0.5606291
Oct 1991,0.4705242
Oct 1992,0.5397339
Oct 1993,0.5100968
Oct 1994,0.6290968
Oct 1995,0.464242
Oct 1996,0.4653871
Oct 1997,0.4329274
Oct 1998,0.4866533
Oct 1999,0.4922662
Oct 2000,0.4505484
Oct 2001,0.4448307
Oct 2002,0.5447823
Oct 2003,0.5241532
Oct 2004,0.5235081
Oct 2005,0.539242
Oct 2006,0.5254356
