Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.373529411764706,0,0,0,0,0.373529411764706,0,0,0,0,0.373529411764706,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,28,5.88823529411764,6.79680672268907,71.7,0,0,5.88823529411764,0,0,0,0.908571428571428,0,0,0,21.4,0,0,0,12.8,14.7,0,0,0,0,0,18.5,0,0,16.6,0,30.8,0,0,0,0,17.5
8,7.06285714285714,0,11.6371428571429,44,4.57428571428572,0,45.3,0,14.2,44.1,0,0,0,0,34.8,0,0,0,26.6,17.9,0,0,57.7,0,0,0,13,0,0,0,0,77.5,16.7,0,15.5,0,0
9,0,0,25.2971428571429,0,17.9,25.9,49.8,0,0,0,18,7.39714285714285,17.9,95.6,20.6,39.2,0,0,0,0,15.2,33.9,0,20.6,20.6,0,19.2,0,0,19.2,0,0,0,0,0,0,16.6
10,10.2457142857143,0,19.7794117647059,18.3,20.6,14,9.1,27.7,13.7,0,20.9,18.9794117647059,19.9251260504202,30.4,92.9,0,0,70.4,12.8,48.5,8,75.7,0,22.1,21.2,0,28.4,21.6,8.7,15.5,7.5,34,0,18.9,0,21.2,6.2
11,16.9,0,8.4,29.8,44.0666666666667,11.2,39.6,9.4,15,14,23.0666666666667,12.6,49.8,28.9,25.4,24.8666666666667,21.6,93,0,0,18.5,24.8,21.6666666666667,19.8,70.7,29.4,16,28.3,6.5,16.6,16.1,30.4,8.9,31.2,19.8,0,27.2
