"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"2-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"3-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"4-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"5-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"6-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"7-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"8-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"9-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"10-Jan",0.1492953,0.2966521,0.1342174,0.1537987,0.217059,0.1635327,0.1621237,0.1302571,0.1586394,0.180237,0.1765721,0.2355595,0.2557019,0.1609342,0.1575072,0.1824171,0.1810251,0.2225944,0.3139556,0.1585407,0.1171844,0.1409681,0.132021,0.1838799,0.1185775,0.120914,0.1526122,0.1248288,0.1104077,0.2669913,0.1704755,0.1189994,0.1464068,0.1353663,0.1328311,0.1452285,0.1058861,0.1133956,0.1162703,0.3086031
"11-Jan",0.130952,0.255048,0.1388486,0.1351868,0.1985616,0.1440676,0.1448192,0.1280585,0.1825551,0.1522643,0.1544856,0.2178183,0.3360764,0.1424908,0.1378524,0.1516531,0.1629138,0.200324,0.2716331,0.1426801,0.1054611,0.2931632,0.2163413,0.4110919,0.1067191,0.1065225,0.1472049,0.108347,0.09822334,0.1374673,0.1433267,0.1067041,0.1328416,0.1179314,0.1264498,0.114851,0.09317244,0.1009545,0.1043587,0.1384232
"12-Jan",0.130952,0.255048,0.1388486,0.1351868,0.1985616,0.1440676,0.1448192,0.1280585,0.1825551,0.1522643,0.1544856,0.2178183,0.3360764,0.1424908,0.1378524,0.1516531,0.1629138,0.200324,0.2716331,0.1426801,0.1054611,0.2931632,0.2163413,0.4110919,0.1067191,0.1065225,0.1472049,0.108347,0.09822334,0.1374673,0.1433267,0.1067041,0.1328416,0.1179314,0.1264498,0.114851,0.09317244,0.1009545,0.1043587,0.1384232
"13-Jan",0.130952,0.255048,0.1388486,0.1351868,0.1985616,0.1440676,0.1448192,0.1280585,0.1825551,0.1522643,0.1544856,0.2178183,0.3360764,0.1424908,0.1378524,0.1516531,0.1629138,0.200324,0.2716331,0.1426801,0.1054611,0.2931632,0.2163413,0.4110919,0.1067191,0.1065225,0.1472049,0.108347,0.09822334,0.1374673,0.1433267,0.1067041,0.1328416,0.1179314,0.1264498,0.114851,0.09317244,0.1009545,0.1043587,0.1384232
"14-Jan",0.130952,0.255048,0.1388486,0.1351868,0.1985616,0.1440676,0.1448192,0.1280585,0.1825551,0.1522643,0.1544856,0.2178183,0.3360764,0.1424908,0.1378524,0.1516531,0.1629138,0.200324,0.2716331,0.1426801,0.1054611,0.2931632,0.2163413,0.4110919,0.1067191,0.1065225,0.1472049,0.108347,0.09822334,0.1374673,0.1433267,0.1067041,0.1328416,0.1179314,0.1264498,0.114851,0.09317244,0.1009545,0.1043587,0.1384232
"15-Jan",0.130952,0.255048,0.1388486,0.1351868,0.1985616,0.1440676,0.1448192,0.1280585,0.1825551,0.1522643,0.1544856,0.2178183,0.3360764,0.1424908,0.1378524,0.1516531,0.1629138,0.200324,0.2716331,0.1426801,0.1054611,0.2931632,0.2163413,0.4110919,0.1067191,0.1065225,0.1472049,0.108347,0.09822334,0.1374673,0.1433267,0.1067041,0.1328416,0.1179314,0.1264498,0.114851,0.09317244,0.1009545,0.1043587,0.1384232
