"","1","2","3"
"1983",29.3790608134921,4.24485197983194,42.4955557274509
"1984",7.2303497,7.8547541,40.436793
"1985",3.85154246944444,26.4774752694444,75
"1986",50,50,75
"1987",68.4192865662698,23.2041757376984,24.5036806714286
"1988",7.5586181,25,75
"1989",17.3910238888889,37.215199,73.078291
"1990",14.02002,14.02002,50
"1991",20.807548,12.10007,62.10007
"1992",0,4.832253,54.832253
"1993",35.12643425,26.54587,67.392411
"1994",54.2384565,50,75
"1995",0,25,75
"1996",47.100407,36.130803,71.919205
"1997",28.534864,32.520156,51.4995294
"1998",33.5478733,50,75
"1999",15.0609196,37.5349856,75
"2000",27.463167,50,75
"2001",0,25,75
"2002",0,0,29.393501
"2003",24.92132,36.369397,36.448077
"2004",7.414082,11.592293,49.871957
"2005",10.065664,32.881108,72.815444
"2006",17.567866,19.1221333,26.993416
"2007",9.03447,25,75
"2008",1.336291,25,75
"2009",6.130288,25.519842,63.71639
"2010",33.763162,18.2216152,65.5887692
"2011",46.28102,46.28102,75
"2012",28.191414,47.91913,75
"2013",9.4083076,27.230811,67.8225034
"2014",2.085111,16.746282,59.9009145
"2015",21.308679,26.014123,73.762594
"2016",42.119079,43.675804,68.675804
"2017",13.1925489,32.402362,75
"2018",35.482775,41.121826,68.705557
"2019",49.639851,21.263631,64.567169
