Time,NDVI
Jul 1981,0.3765968
Jul 1982,0.3141935
Jul 1983,0.2613145
Jul 1984,0.4224678
Jul 1985,0.4147016
Jul 1986,0.43025
Jul 1987,0.4247258
Jul 1988,0.1985645
Jul 1989,0.4403145
Jul 1990,0.3838387
Jul 1991,0.3151694
Jul 1992,0.3993952
Jul 1993,0.3960403
Jul 1994,0.3737984
Jul 1995,0.4051048
Jul 1996,0.3837984
Jul 1997,0.4314113
Jul 1998,0.3785887
Jul 1999,0.3720484
Jul 2000,0.2247178
Jul 2001,0.5155323
Jul 2002,0.4389678
Jul 2003,0.3449032
Jul 2004,0.40925
Jul 2005,0.2609194
Jul 2006,0.4390081
