Time,NDVI
Oct 1981,0.6359113
Oct 1982,0.6407823
Oct 1983,0.6229839
Oct 1984,0.5870564
Oct 1985,0.605992
Oct 1986,0.5499839
Oct 1987,0.5004436
Oct 1988,0.5260161
Oct 1989,0.5729758
Oct 1990,0.6527984
Oct 1991,0.5945484
Oct 1992,0.5768549
Oct 1993,0.5683388
Oct 1994,0.6480646
Oct 1995,0.5382581
Oct 1996,0.420992
Oct 1997,0.4474677
Oct 1998,0.5796452
Oct 1999,0.5842581
Oct 2000,0.5553145
Oct 2001,0.5591694
Oct 2002,0.5190001
Oct 2003,0.5353065
Oct 2004,0.5591855
Oct 2005,0.5334678
Oct 2006,0.5049759
