Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.073983054054054,0,0,0,0,0,0.0256840361111111,0.0256840361111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9246253,0,0,0,0,0,0,0,0,2.737373
2,0,0,0.800443891891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.479784,0,25.13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0202297648648649,0,0,0,0,0,0,0,0.7485013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.0797098823529412,0.0797098823529412,0,0,3.562258,0,0.0797098823529412,0.0797098823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710136,0,0
6,0.1438205,1.438205,0.217895814285714,0.217895814285714,0.1438205,0,0.1438205,0.287112787258687,0.1438205,0,0.1438205,2.7364565,0.1438205,0,0.1438205,0.1438205,0.1438205,0,0.1438205,0.1438205,8.4323595,0,0.1438205,0.1438205,0.1438205,0,2.7048485,0.1438205,0.1438205,0,0.1438205,0.1438205,0.1438205,0,0.1438205,0.1438205,0.1438205
7,9.42755,0,0.0937857142857143,0,0.0937857142857143,0,0,0.456947,0,0,0,0,0,3.2825,0,0.0937857142857143,0,0,0,0,11.27872,0,0,8.568344,0,0,7.479489,0,0,0,0,5.14234,0,0,0,0,0
8,0,0,0.697686462162162,1.531909,0.433193594594595,0,0,0,0,3.471596,1.594226,0,0,0,15.417966,0,0,0,0,0,0,6.629759,32.780811,0,0,0,0,11.44319,17.6880021,0,0,12.155199,4.708507,0,0,0,10.500058
9,0.150435305555556,0,0.675135750000001,0,0,0.21926827027027,1.530566,0,0,0,0.524700444444445,3.404557,19.93689,32.73547,0,0,0,0,0,2.662644,8.112926,0,0,0,22.232516,0,5.075131,0,0,0,0,0,3.341979,2.011114,0,0,0
10,0.575367458333333,0,0.479929864864865,0.372936513513514,0,1.885384,1.96853204054054,0.135472378378378,21.547589,0,5.738508,0.480950162162162,1.2163345,0,18.719671,0,0,35.854865,0,7.917641,0,10.403516,0,22.350011,4.955824,26.86604,2.299623,0,0.8244695,0,0,0,0,0,0,13.90631,7.798847
11,0,0,0,10.72553,28.90274,9.280713,0.0408028333333333,0,0,5.813908,0.1943235,0,5.510311,5.075871,0,0,0,6.995646,0,0,0,0,14.8177389722222,0,0,6.665159,0,10.418717,0,3.159683,27.811446,0,0,0,0,0,5.591597
12,9.07270272836134,0,5.7994296105042,0,2.14745672222222,0,3.1146890105042,17.216659,0,0,23.551813,2.710323,5.760858,27.999604,0,3.809842,0,13.26399,13.81137,0,0,21.962171,38.7942059,0.2844357,4.488344,0,0,8.76863,15.09429,0,4.79826,24.321473,0,0,42.623496,1.209023,8.187875
13,2.485348,0,11.779174084127,16.1888699166667,3.46083,0,0,0,15.657431,28.106291,0,11.1114189,14.106232,7.713278,7.84976302857143,14.96522,0,8.123565,6.869836,0,0,0,0,6.233877,0,18.126438,0,30.925001,0,11.837594,0,3.118794,13.055637,1.911537,10.064989,0,0
14,34.56415,4.536262,6.49006271428571,4.46194129761904,108.890044,0,8.38247919444444,0,0,0,26.448203,2.448141,1.095811,62.295862,5.633247,8.430951,0,0,0,0,0,0,5.846206,0,3.087559,5.983297,0,0,18.948588,18.1094,7.686046,33.812343,3.152202,0,32.578119,0,20.7231
15,0,8.455718,0,2.95022848571429,111.46771,0,2.81447458333333,0,6.76637,0,6.99378,0,9.57856,40.926746,42.358061,1.10428448571429,0,0,0,0,6.475791,0,23.568861,4.317668,0,0,0,0,38.173392,0,0,36.358564,0,4.998752,0,7.0024,17.427773
16,61.226888,0,0,0,5.911551,5.759793,3.12240338888889,0,0,0,108.057841527778,32.04652,0,13.631016,21.611263,15.386251,0,2.492872,0,2.172983,0,0,0,0,0,0,0,7.563648,0,0,0,0,0,0,10.29086,4.65222,6.982279
17,1.46035594444444,4.511117,0,0,33.227774,0,0,0,8.199291,0,0.868693888888889,0,0,7.805547,2.124516,0,0,0,0,0,5.383452,0,0,0,3.896357,9.176717,0,0,52.26325,5.05311,0,0,11.93341,12.88307,0,5.332493,19.921294
18,2.88012994285714,0.711073805555556,0.566437194444444,56.0732965027778,17.5331092206349,0,0,11.0847,0,0,0,0,0,0,18.372333,24.57279,0,46.173337,0,0,7.321091,13.229358,20.904584,40.675046,0,5.643343,8.2339161,0,30.603042,28.03968,18.938594,0,0,38.761351,7.663984,7.322838,15.101863
19,1.82864617647059,3.163312,36.0464,62.1436261764706,49.6654684571429,60.030118,17.91924,0,67.613231,4.951378,29.76699,91.948066,34.7655548558357,22.284912,74.095491,72.00878,91.019585,20.024825,9.232276,3.023968,28.193312,4.450453,35.088756,31.93099,52.465159,20.7342,69.465027,14.909413,100.799292,54.705288,11.668417,117.421912,23.321636,23.00171,69.620233,77.465826,12.664183
20,19.6756646666667,27.14191,73.534511,43.89448,7.675182,124.345817,43.453671,48.921326,55.407751,31.902783,33.271513,144.714380888889,103.58608,99.048528,0,73.417939,144.548731,52.055957,33.261501,34.260936,15.545262,33.086227,27.632652,95.90974,74.443232,39.461738,44.898052,96.181232,20.856296,41.843576,98.318429,72.182637,74.190447,96.164195,68.72395,57.161391,31.072445
21,30.8441597222222,69.849947,148.769077,110.324617972222,6.18104466666667,120.857731638889,36.776212,105.24691,30.695627,71.853372,71.311602,73.391473,141.697398,11.45225,114.865354,93.541689,51.35646,38.845387,62.976509,29.806234,71.294071,46.630477,44.453575,133.569564,122.92984,45.93025,86.26407,44.414719,48.1285,108.828828,164.713954,89.336999,244.86192,138.0696102,21.484082,133.743443,4.217199
22,153.19083,32.41703,65.18645,305.566585555556,88.786464,136.991428,79.3715228888889,61.1328511944444,63.70311,85.787743,31.500901,4.692594,71.911858,86.104064,54.7004,54.07412,334.801108,60.533294,64.366854,74.781295,53.023236,54.412418,43.311897,97.093699,62.042417,46.435576,38.748,90.280415,69.086719,113.401671,35.211899,101.649874,84.212075,77.901676,76.281749,125.191602,46.606844
23,19.818605,61.7312269515873,60.0803051111111,20.8952811388889,85.337208,95.363659,64.878163,37.60535,50.752134,37.437902,22.6349627571429,168.996331363889,41.231884,127.810572,78.947602,82.576975,108.393364,85.656013,69.944076,45.477047,108.296358,42.904494,28.934709,46.531019,135.52673,22.432589,5.338103,117.302382,25.423088,34.389371,65.481396,56.8488911,47.795222,32.214337,98.107102,49.149482,49.662321
24,40.980019,5.239126,94.032593,67.491416,4.585652,67.674318,9.514132,15.815404,56.1738858888889,96.553189,117.735538,47.694044,139.322992,95.768344,8.11447,172.1185923,161.964486,29.784221,64.315777,24.408918,66.946873,12.313225,35.1618886,103.874487,29.549443,3.430641,110.605032,70.66957,40.4308433,78.348699,119.608978,94.406488,70.90526,31.270063,107.759465,91.392928,87.155937
25,6.188228,16.6516662091503,92.233501,54.0490135277778,24.215836,12.707136,29.6293807647059,22.528037,8.036591,18.219645,29.5774437647059,87.974249,21.68003,24.389478,0,25.0333966,39.361408,15.540739,34.272838,36.018654,19.982178,9.557153,46.227942,59.053401,56.835067,56.060381,20.853131,32.56928,46.799403,32.269536,20.842001,94.53242,57.620308,41.265404,35.73537,91.152668,75.313115
26,1.14349788235294,25.502378,6.35635788235294,13.672734,0,56.6823170909244,0.843274694444444,23.810986,0,5.67754361111111,3.303357,5.940872,0.815414208571429,2.348693,9.386374,20.6526463,16.6518453888889,2.349608,16.518914,26.142277,10.499951,2.560822,10.9606311,0,6.611166,9.728889,0,32.207634,0,3.809504,12.033267,23.864231,27.877035,12.649101,6.859763,34.161222,15.797986
27,2.321374,12.4802018333333,0,0,0.318443428571429,8.400215,100.845354,24.16854,12.956053,0.318443428571429,3.082494,20.2473354166667,0,0,3.773633,13.1549512777778,5.274311,4.14574,0,1.549094,8.810131,0,10.194239,0,0,1.933486,0,7.547829,8.066118,0,0,0,22.07896,10.158744,7.570159,0,30.051431
28,0,0,0,20.4224258583333,6.862228,0,0.188740722222222,0,18.078291,0,4.128518,0,0,14.26579,0,8.16692265,13.77581,8.759546,4.285933,0,0,0,4.651857,0,0,0,0,0,0,0,22.630901,14.43848,0,0,9.893616,0,97.76349
29,0,0,0,0,0,26.5883726666667,8.656974,0,0,0,0.362698722222222,0,0.521547057142857,0,26.5106680571429,0,12.135981,18.066063,0,3.369199,0,3.077059,0,3.968308,0,0,0,0,0,0,10.11805,7.110781,0,6.906699,5.08462,14.954784,21.560142
30,0,0.819254008730158,0.180058916666667,9.81290116666667,0,0,0.183749428571429,0.183749428571429,0,0.4743546,6.985537,0,0,0,58.6797013142857,0,0,19.570843,0,7.354093,0,0,0,12.93097,0,2.067974,0,0,0,11.06243,0,0,0,0,0,0,0
31,0.162672444444444,0,0,0.0877506285714286,0,0,0.298292472222222,0.0877506285714286,0,5.856208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.424858,0,0,0,28.975331,0,0,3.071272,1.308778,0,0,0
32,0,0.0271595742857143,0,0,0,0.0271595742857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9505851,0,0,0,0,0
33,0,1.7438788,0,0,0,1.7438788,0,0,0,0,0,0,0,1.811861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.839317,0,0,0,0,0,52.38458
34,0,0.333569942857143,0,0,0,0.333569942857143,0,0,0,4.736679,0,0,0,0,0,0,0,0,0,0,0,0,0,6.938269,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
