Time,NDVI
Oct 1981,0.3588387
Oct 1982,0.4722903
Oct 1983,0.4277258
Oct 1984,0.3310807
Oct 1985,0.3398065
Oct 1986,0.416629
Oct 1987,0.4310968
Oct 1988,0.3870887
Oct 1989,0.3817016
Oct 1990,0.3280645
Oct 1991,0.3100646
Oct 1992,0.3292258
Oct 1993,0.3519436
Oct 1994,0.5271533
Oct 1995,0.4406371
Oct 1996,0.3600807
Oct 1997,0.3076613
Oct 1998,0.4199839
Oct 1999,0.3825726
Oct 2000,0.3472178
Oct 2001,0.4257903
Oct 2002,0.3767177
Oct 2003,0.3948468
Oct 2004,0.3487823
Oct 2005,0.3614355
Oct 2006,0.3956613
