Time,NDVI
Jul 1981,0.4341291
Jul 1982,0.2453226
Jul 1983,0.3550323
Jul 1984,0.4659194
Jul 1985,0.440371
Jul 1986,0.5809517
Jul 1987,0.2827903
Jul 1988,0.3324355
Jul 1989,0.365258
Jul 1990,0.5758387
Jul 1991,0.4474839
Jul 1992,0.3834516
Jul 1993,0.3920968
Jul 1994,0.3727903
Jul 1995,0.523242
Jul 1996,0.5286936
Jul 1997,0.5750968
Jul 1998,0.3202742
Jul 1999,0.4012742
Jul 2000,0.4199839
Jul 2001,0.5485646
Jul 2002,0.4090323
Jul 2003,0.453871
Jul 2004,0.4847419
Jul 2005,0.4809355
Jul 2006,0.3909839
