"","1","2","3"
"1983",28.1,37.7,75
"1984",56.9,49.2,74.2
"1985",23.4,40.1,75
"1986",72.7085714285714,50,75
"1987",71.2083333333333,46.2083333333333,75
"1988",43.4,33.8,75
"1989",52.5835714285714,46.3,75
"1990",31.4,50,75
"1991",61.2,50,75
"1992",40.3,43.9,71.5
"1993",70.5,46.5,75
"1994",59,50,75
"1995",46.8,50,75
"1996",50,25,75
"1997",75,50,75
"1998",66.4,50,75
"1999",37.1,50,75
"2000",60.5,50,75
"2001",63.6,50,75
"2002",58.9,50,75
"2003",64.7,50,75
"2004",41.7,50,75
"2005",25,50,75
"2006",65.5,47.2,75
"2007",65.6,50,75
"2008",62.1,37.1,75
"2009",55.3,40.3,75
"2010",59,50,75
"2011",69,50,75
"2012",46.9,50,75
"2013",68.5,50,75
"2014",18.4,35.1,75
"2015",64.6,50,74.6
"2016",71.5,50,75
"2017",37.9,49.5,75
"2018",75,50,75
"2019",73.5,50,75
