Time,NDVI
Jul 1981,0.5085323
Jul 1982,0.2826129
Jul 1983,0.3834032
Jul 1984,0.4761452
Jul 1985,0.3827581
Jul 1986,0.4541291
Jul 1987,0.3786613
Jul 1988,0.2959194
Jul 1989,0.3882742
Jul 1990,0.5462903
Jul 1991,0.3912097
Jul 1992,0.2972903
Jul 1993,0.4362581
Jul 1994,0.2894678
Jul 1995,0.3866774
Jul 1996,0.4508226
Jul 1997,0.4985161
Jul 1998,0.2740645
Jul 1999,0.2712258
Jul 2000,0.306629
Jul 2001,0.5042903
Jul 2002,0.4277742
Jul 2003,0.2924194
Jul 2004,0.3856452
Jul 2005,0.3065968
Jul 2006,0.3131129
