"","1","2","3"
"1981",25,42,75
"1982",43,41,75
"1983",40,26,68
"1984",61,50,75
"1985",36,36,75
"1986",75,50,75
"1987",46,30,59
"1988",39,28,75
"1989",60,35,75
"1990",15,40,75
"1991",50,50,75
"1992",25,32,57
"1993",2,20,70
"1994",66,41,75
"1995",26,41,75
"1996",54,29,75
"1997",71,50,75
"1998",33,50,75
"1999",42,48,75
"2000",50,50,75
"2001",70,50,75
"2002",47,49,74
"2003",34,50,75
"2004",49,43,68
"2005",36,50,75
"2006",25,50,75
"2007",62,50,75
"2008",51,29,75
"2009",12,28,75
"2010",0,11,61
"2011",48,50,75
"2012",38,50,75
"2013",50,50,75
"2014",15,37,72
"2015",55,36,61
"2016",43,50,75
"2017",18,43,75
"2018",75,50,75
"2019",74,50,75
"2020",56.6923076923077,50,75
