Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.416129032258065,0.416129032258065,0.416129032258065,0.416129032258065,0,0,0,0.416129032258065,0,0,0,0.416129032258065,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0290322580645161,0.0290322580645161,0.0290322580645161,0,0,0,0.0441837732160313,0.0441837732160313,0,0.0441837732160313,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,24.3,3.45882352941177,3.48168067226891,11.2,0,0,3.45882352941177,0,0,0,0.0228571428571429,0,16.8,0,0,0,0,0,11.2,16.8,0,0,0,0,0,17.7,0,0,0,0,20.4,0,0,0,0,0
8,2.49714285714286,0,6.81714285714286,28.2,4.32,0,31.1,0,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0,48,0,0,0,0,0,15.5,0,0,82,0,0,0,0,0
9,0,0,20.4457142857143,0,0,0,31.1,0,0,0,0,3.54571428571429,0,82.1,0,47.9,0,0,16.9,45.1,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0
10,5.80857142857144,0,10.5205882352941,4.6,17.7,13.9,4.6,4.6,9.5,5.8,13.4,5.32058823529412,11.1291596638656,15.6,44.8,0,0,60.5,5.2,21.6,4.6,34.5,0,8.3,11,17.1,4.5,15.3,4.9,7.7,7.9,6.8,0,11.5,0,6.2,16.9
