"","MIXEDVEGg"
"1981",0.355248296741466
"1982",0.347299330820751
"1983",0.333150276948694
"1984",0.330037207578168
"1985",0.340193443302519
"1986",0.366809476828113
"1987",0.345254270925067
"1988",0.337077652207694
"1989",0.363798180505453
"1990",0.357814056516953
"1991",0.322383573044919
"1992",0.343281871347702
"1993",0.328076958555706
"1994",0.359103035983257
"1995",0.360825717356261
"1996",0.348475504535338
"1997",0.359931242106539
"1998",0.33174628032968
"1999",0.348133612221484
"2000",0.3356311
"2001",0.3643158
"2002",0.3479255
"2003",0.3616919
"2004",0.3450495
"2005",0.3452111
"2006",0.33065
"2007",0.3492259
"2008",0.326933
"2009",0.3154845
"2010",0.3159874
"2011",0.3160406
"2012",0.3359522
"2013",0.3386315
"2014",0.3274567
"2015",0.327776
"2016",0.3385845
"2017",0.3300493
"2018",0.3344685
"2019",0.3357822
