"","1","2","3"
"1983",22.8,25,65.4
"1984",11.4,25,75
"1985",16.5,25,75
"1986",50.1371428571429,50,75
"1987",49.4027777777778,39.4027777777778,75
"1988",31.5,38.6,75
"1989",37.9843650793651,33.1,75
"1990",33.9,50,75
"1991",42.3,50,75
"1992",9.3,22.9,63.6
"1993",57,41.8,75
"1994",47.9,50,75
"1995",13.3,34.3,75
"1996",63.4,38.4,75
"1997",65.8,50,75
"1998",23.1,25,75
"1999",33.5,50,75
"2000",38.1,50,75
"2001",44.8,50,75
"2002",24.7,20.4,70.4
"2003",50.3,50,75
"2004",30.3,43.3,68.3
"2005",20.5,40.4,75
"2006",38.9,50,74.7
"2007",61.2,50,75
"2008",47.3,38.7,75
"2009",25,50,75
"2010",47.8,50,75
"2011",50,50,75
"2012",35.7,50,75
"2013",41.8,50,75
"2014",23.3,43.6,75
"2015",24.6,32,75
"2016",43.7,50,75
"2017",35.2,50,75
"2018",63.6,50,75
"2019",68.2,48.6,75
