Time,NDVI
Oct 1981,0.4316532
Oct 1982,0.3797178
Oct 1983,0.3375565
Oct 1984,0.2512258
Oct 1985,0.2772016
Oct 1986,0.3437822
Oct 1987,0.3044839
Oct 1988,0.3364839
Oct 1989,0.3225484
Oct 1990,0.2882903
Oct 1991,0.2666129
Oct 1992,0.3556774
Oct 1993,0.2978871
Oct 1994,0.4342178
Oct 1995,0.3492661
Oct 1996,0.3308952
Oct 1997,0.3128387
Oct 1998,0.3714436
Oct 1999,0.3949113
Oct 2000,0.392379
Oct 2001,0.392621
Oct 2002,0.3211049
Oct 2003,0.3779436
Oct 2004,0.3049758
Oct 2005,0.3394436
Oct 2006,0.3482742
