T2,MODIS HAIN ET
Oct 2000,22.8
Oct 2001,16.6
Oct 2002,3.5
Oct 2003,36.1
Oct 2004,7.4
Oct 2005,27.0
Oct 2006,61.7
Oct 2007,84.3
Oct 2008,61.7
Oct 2009,26.1
Oct 2010,53.1
Oct 2011,48.8
Oct 2012,37.0
Oct 2013,48.3
Oct 2014,42.4
