"","1","2","3"
"1981",53,50,75
"1982",56,36,75
"1983",65,49,75
"1984",75,50,75
"1985",65,50,75
"1986",75,50,75
"1987",71,50,75
"1988",56,45,75
"1989",72,47,75
"1990",43,50,75
"1991",67,50,75
"1992",32,50,75
"1993",51,50,75
"1994",75,50,75
"1995",40,49,75
"1996",70,45,75
"1997",54,50,75
"1998",65,50,75
"1999",61,50,75
"2000",66,50,75
"2001",75,50,75
"2002",68,50,75
"2003",66,50,75
"2004",49,49,75
"2005",40,50,75
"2006",50,50,75
"2007",75,50,75
"2008",58,33,75
"2009",56,39,75
"2010",75,50,75
"2011",70,50,75
"2012",59,50,75
"2013",63,50,75
"2014",66,45,75
"2015",53,50,75
"2016",50,50,75
"2017",66,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
