Time,NDVI
Oct 1981,0.7321936
Oct 1982,0.6858388
Oct 1983,0.6396775
Oct 1984,0.6260968
Oct 1985,0.5847097
Oct 1986,0.6164194
Oct 1987,0.4892581
Oct 1988,0.6737742
Oct 1989,0.6465162
Oct 1990,0.7062259
Oct 1991,0.5993871
Oct 1992,0.6551613
Oct 1993,0.6555161
Oct 1994,0.6982903
Oct 1995,0.650613
Oct 1996,0.4991935
Oct 1997,0.5341936
Oct 1998,0.6766774
Oct 1999,0.6865485
Oct 2000,0.4877419
Oct 2001,0.6221613
Oct 2002,0.6144194
Oct 2003,0.6094517
Oct 2004,0.6338065
Oct 2005,0.6118387
Oct 2006,0.5710323
