Time,NDVI
Jul 1981,0.3975484
Jul 1982,0.3680645
Jul 1983,0.335871
Jul 1984,0.5213226
Jul 1985,0.5853871
Jul 1986,0.4488387
Jul 1987,0.5629355
Jul 1988,0.4439355
Jul 1989,0.5342258
Jul 1990,0.3868065
Jul 1991,0.2860968
Jul 1992,0.3757742
Jul 1993,0.4710323
Jul 1994,0.4571291
Jul 1995,0.505871
Jul 1996,0.5382903
Jul 1997,0.4493871
Jul 1998,0.4349355
Jul 1999,0.3714516
Jul 2000,0.4316129
Jul 2001,0.5429678
Jul 2002,0.5802903
Jul 2003,0.4164516
Jul 2004,0.571871
Jul 2005,0.2953548
Jul 2006,0.6053549
