Time,NDVI
Oct 1981,0.6645484
Oct 1982,0.6627904
Oct 1983,0.4412419
Oct 1984,0.6156452
Oct 1985,0.5317742
Oct 1986,0.5894517
Oct 1987,0.5772984
Oct 1988,0.5724355
Oct 1989,0.6093872
Oct 1990,0.5833387
Oct 1991,0.5522178
Oct 1992,0.6263468
Oct 1993,0.4688307
Oct 1994,0.5869597
Oct 1995,0.4704113
Oct 1996,0.439121
Oct 1997,0.5051936
Oct 1998,0.5134919
Oct 1999,0.5504839
Oct 2000,0.6478468
Oct 2001,0.5328387
Oct 2002,0.5658952
Oct 2003,0.5163065
Oct 2004,0.4995887
Oct 2005,0.5144274
Oct 2006,0.5269517
