Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.670967741935484,0.670967741935484,0.670967741935484,0.670967741935484,0,0,0.452941176470588,1.12390891840607,0,0,0,1.12390891840607,20.8,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.49677419354839,1.49677419354839,1.49677419354839,0,0,15.4,2.91798631476051,2.91798631476051,0,2.91798631476051,0,0,1.42121212121212,0,0,0,0,0,0,0,0,0,15.4,0,15.4,0,0,0,0,0,0,0,0,0,47.1,0,0
6,1.34444444444444,12.1,3.91209150326797,14.5885620915033,15.2444444444444,0,1.34444444444444,2.76797385620915,31.5444444444444,1.14411764705882,1.34444444444444,1.34444444444444,2.76797385620915,0,1.34444444444444,1.34444444444444,1.34444444444444,0,1.34444444444444,1.34444444444444,1.34444444444444,0,11.6444444444444,1.34444444444444,1.34444444444444,0,1.34444444444444,1.34444444444444,1.34444444444444,0,1.34444444444444,1.34444444444444,1.34444444444444,0,22.1444444444444,1.34444444444444,1.34444444444444
7,0,13.2,4.28529411764705,8.62529411764705,57.2,0,26.2,4.28529411764705,14.1,0,22.7,4.34,0,16,29.6,0,0,0,0,34.7,0,0,0,26.2,0,0,20.7,21,0,0,0,16,0,0,0,0,0
8,6.45142857142857,15.7,12.4114285714286,35,5.96,0,27,9.7,13.1,17.1,17.1,18.3,0,0,32.4,0,0,0,32.4,0,0,14.2,48.8,53.7,0,0,0,0,0,0,9.7,30.6,9.7,10.8,14.5,0,24.6
9,18,0,8.25428571428571,11.4,11.4,0,30.5,14.8,0,0,20.1,8.25428571428571,0,81.9,29.4,42.4,0,16.6,0,63.4,20.1,0,0,11.4,12.3,0,32.2,0,0,69.8,0,0,20.4,12.6,15,0,57.7
10,8,0,14.1147058823529,24,25.3,28,4.2,19.5,9.4,7.8,36,7.61470588235293,15.6147058823529,14.1,39.3,0,0,55.2,0,44.1,0,32,0,24.1,15,9,14.6,11.6,19.1,17.7,17,9.3,0,22.1,0,14.3,19.7
11,52.5,14.2,13.6,24.5,22.8090909090909,12,14.2,0,0,6,17.8174242424242,13.8,35.5,27.4,8.5,7.60909090909092,13.7,36.7,0,10.5,17.6,35.7,21.8090909090909,24.7,15.6,10.5,4.8,35.7,0,38,37.4,9.1,0,34.4,0,11.5,31.1
12,31.3,0,38.5,20.3,7.92857142857142,11.7,12.7285714285714,57.3,0,14.7,47.1,13.6,7.9,4.3,9.9,13.4,5.3,20.2,4.8,0,10.6,10.3,28.4,10.1,7.8,14.2,0,8.7,14.6,14.6,16.2,37.6,0,13.9,29.2,10.3,8.3
13,7.8,16.9,6.65757575757575,6.1,5.5,0,0,0,15.3575757575757,19.8,7.90614718614718,5.7,8.1,9.2,3.5,6.25757575757575,0,12.4,12.1,2.2,3.2,0,16.8,6.8,0,17.8,0,24.2,0,9.6,2.6,5.2,21.5,20.3,12,7.04857142857143,0
14,13.3,9.7,2.2,4.73611111111111,11.3,0,2.1,0,1.8,4.8,10.3,3.5,9.7,12.5,2.7,3.8,0,0,0,2,2.5,0,7.9,1.3,5.6,6.1,4,0,12.3,2.2,2.5,7.1,2.3,1.3,19,2.5,4.2
15,15.3,4.8,2.1,10.2,27.7,1.9,2.4,0,5.3,2.4,3.3,0,3.5,23.6,9.6,3,1.9,0,1.9,0,1.9,1.9,7.8,2.7,2.4,2.4,0,1.8,20.4,0,0,8,9.8,0,4.7,0,5.6
16,2.2,1.1,0,1.74285714285714,1.9,0.8,1.47063492063492,0,0,0,3,1.7,2.4,5.9,7.7,1.1,0,1.4,0,1.7,1,0,1.5,0,3.1,1.9,0.8,0.7,0.8,0.9,0,0,0.9,2.4,0,3.3,3
17,0,3.2,0,4.9,0,2.5,5.3,0,6.8,0,3.2,5.1,2.2,11.6,8.1,0,1.9,0,4.1,1.6,4.1,0,0,4.6,9,0,1.6,3.2,4,0,3.7,0,2.3,3.9,2.4,6.7,1.6
18,9.2,0,0,42.2,11.1555555555556,15.3,0,22.6,18.3,9.2,18.3,7.3,10.8,7.3,46.2,7.3,35.5,18.3,46.1,16.5,9.2,19.8,12,28.7,33,0,12.2,27.3,22,28.8,17,0,10.3,29.2,22.6,26.2,0
19,25.1055555555556,13.5,37.3,57.1,14,52.2,59,39.2,61.6,14,25.7,48.4,19.6,84,136.2,75.7,76.4,47.9,12.2,15.9,77.3,12.2,52.1,63.9,192.3,27.9,83.1,46.7,74.2,79,78.5,31.1,36.5,59.1,73.5,48.9,55.4
20,20.5,11.4,72.8,22,14,198.8,85.1,85.8,32.5,34.7,76.2,76.4,55.2,105.4,61,108.9,94.6,46.6,67.8,23.4,24.7,79,74.7,24.7,151,58.4,43.2,197,63.7,55.3,94.7,36.4,41.8,51.6,36.3,35.2,43.1
21,50,27.4,17.1,105.733333333333,43.2916666666667,161.5,36.8,53.6,60.9,60.8,54.7,72.8,129.4,28.3,34.8,169.6,78.8,117.1,152.5,78.7,84,27.6,83,52.7,76.8,49.1,87.3,75.7,113.5,111.5,112.3,81.7,24.5,173.1,40.4,57.4,69.2
22,36,22.2,35.5,84.9076190476191,60.6742857142857,98.6,62.7,27.4,45,84.5,28.9,37.2,113.3,71.7,54,79.3,36.2,174.2,169.7,97.1,104.2,133.4,58,109.3,106.8,63.6,0,119.3,146.6,89.9,87.1,119.8,116.4,143.8,72.3,115.3,136.7
23,63.9,46.4575757575758,8.3,38.9575757575758,66.3575757575758,78.9,38.8,15.1,33.8,164.6,52.2575757575758,158.9,75.8,58.4,55.7,143.1,115.2,147.6,134.7,69.5,139.9,81.2,60.2,35.8,49.8,31.7,44.6,148.3,59.8,50.2,117.5,54.4,48.7,54.8,139.4,78.9,61.8
24,43.9,0,53.1,83.8,9.3,64.9,16.7,19.9,14.4,76.9,50.8,92.3,55.3,132.9,24.1,169.4,132.7,73.8,69.9,31.2,104.9,17.9,141.2,120.4,58.1,60.1,138.9,163.2,71.3,36.8,56.2,123.8,89.4194444444444,20.7,134.5,69.3,46.9
25,3.6,26.1341176470588,27.9,31.9941176470588,4.7,23.4,26.54,19.6,3.8,10.4,24.7,13.6,19.7,54.2,10,41.8,39.7,18.1,17.7,48.2,15,9.7,29.2,49.4,33.6,54.3,10,38,19.8,11.7,38.1,38.4,32.0941176470588,34.1,28.7,42.7,16.4
26,3.9,21.7,12.82,17,10.1,24.32,10.2,9.5,6.4,20.9,2.6,5,7.8,10.3,11,18.1,19.1,13.2,20.7,20.4,9.2,10.4,11.7,2.3,14,10.2,3,13,0,3,10.6,32.2,15.8,6.9,13.7,36.1,15.4
27,2,4.8,7.4,3.8,3.8,9,8.06437908496732,14,11.8,8.2,11.1,6.2,4.25882352941176,2.4,11.5,16.9,11.6,20.6,3.7,5.9,20.6,3.1,12.1,6.85882352941177,1.8,11.8,0,4,8.2,3.4,4.5,4.9,6.2,9.4,13.3,7.5,13.7
28,3.78571428571428,0,2.6,0,8.2,9.4,0,7.2,17.6,10.6,3.78571428571428,0,0,0,7.1,20.4,21.5,13.1,6.4,0,5,5.5,0,0,3.3,4.7,4.6,0,0,0,12.4,22,0,0,7,0,20.6
29,1.55142857142857,0,0,0,0,3,2.6,0,3,0,3.32285714285714,0,1.77142857142857,0,22.3,5.8,16,2.9,0,0,0,3,0,2.5,0,2.8,13.1,0,0,0,4.2,3.3,2.3,0,10.1,9.2,10.2
30,0.991428571428572,0,1.3,0,2,0,0,0,0,1.7,5.5,0,3.3,0.991428571428572,18.6,0,0,2.3,0,5.1,1.8,3.2,0,12.4,0,11.2,1.2,0,0,1.8,0,0,3.6,1.6,0,0,0
31,0,0,1.23428571428571,1.23428571428571,0,0,0.380555555555556,0,0,4.4,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,23,0,0,15.8,0,0,0,1.5,6.3,0,1.5,1.2
32,0.193939393939394,0.352762923351159,0,0,0,0.352762923351159,0,0,0,0,0.158823529411765,0,0.193939393939394,3.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.2,1.3,0,0,0,1.2
33,0,0.422016806722689,0,0.270588235294118,0,0.422016806722689,0,0,0,0,0,0,0,2.7,1.9,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,3.3,1.4,0,0,0,1.1,2.4
34,0,0.5,0,0,0,0.095966386554622,0.558823529411765,0,0.8,0,0.0371428571428572,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0588235294117648,0,0,0,0
35,0,0,0.0555462184873949,0,0,0.0555462184873949,0.5,0,0,0,0,0,0.8,0,0,0,0,0.6,0,0,0,0,0,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0.0623015873015873,0,0,0,0.0428571428571429,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
