T2,MODIS HAIN ET
Oct 2000,59.5
Oct 2001,26.4
Oct 2002,8.5
Oct 2003,49.6
Oct 2004,31.2
Oct 2005,56.3
Oct 2006,56.5
Oct 2007,80.3
Oct 2008,72.0
Oct 2009,35.2
Oct 2010,74.9
Oct 2011,45.8
Oct 2012,38.2
Oct 2013,57.2
Oct 2014,34.7
