T2,MODIS HAIN ET
Oct 2000,31.1
Oct 2001,11.3
Oct 2002,4.8
Oct 2003,31.3
Oct 2004,17.5
Oct 2005,38.1
Oct 2006,52.8
Oct 2007,70.4
Oct 2008,66.2
Oct 2009,34.3
Oct 2010,70.9
Oct 2011,23.8
Oct 2012,30.2
Oct 2013,33.2
Oct 2014,40.6
