"","1","2","3"
"1983",4.6,16.9055555555556,58.5055555555556
"1984",0.9,0,22
"1985",0,16.5,48.5
"1986",27.3714285714286,50,63.6
"1987",7.70833333333333,17.9083333333333,45.4
"1988",0.9,25,75
"1989",9.57976190476191,33.3,75
"1990",0,25,75
"1991",15.9,39.9,75
"1992",0,0,43.9
"1993",15.7,13.6,50
"1994",3,25,75
"1995",13.3,11,50
"1996",12.7,28.5,74.5
"1997",20,36.1,57.3
"1998",0,25,75
"1999",20.8,45.2,75
"2000",13.4,35.5,73.3
"2001",25.8,36.5,61.5
"2002",1.3,16.6,58.6
"2003",2.3,25,64.7
"2004",25,38.2,56.1
"2005",14.7,38.6,75
"2006",5.5,29.6,58.8
"2007",20.9,40,75
"2008",2.9,22.5,72.5
"2009",10.4,34,75
"2010",25.7,50,75
"2011",1.6,25,75
"2012",17.5,41.1,75
"2013",0,25,75
"2014",0,0,43
"2015",0,24.2,54.9
"2016",14.2,37.9,75
"2017",11,36,70.6
"2018",10,30.6,75
"2019",2.7,25,75
