Time,NDVI
Jul 1981,0.3994678
Jul 1982,0.1320806
Jul 1983,0.2281774
Jul 1984,0.3042339
Jul 1985,0.180121
Jul 1986,0.1537984
Jul 1987,0.1976855
Jul 1988,0.2855645
Jul 1989,0.2437097
Jul 1990,0.2990323
Jul 1991,0.2775323
Jul 1992,0.1688629
Jul 1993,0.2113065
Jul 1994,0.1373226
Jul 1995,0.1954274
Jul 1996,0.4100645
Jul 1997,0.3102984
Jul 1998,0.2057016
Jul 1999,0.2587016
Jul 2000,0.2605807
Jul 2001,0.225742
Jul 2002,0.1527258
Jul 2003,0.1984597
Jul 2004,0.1931694
Jul 2005,0.2616452
Jul 2006,0.2420403
