"","1","2","3"
"1981",4.6398527,28.846764,75
"1982",6.50246941,29.738209,72.53543
"1983",13.22956169,29.738209,75
"1984",11.72492469,31.933071,72.66098
"1985",6.51086169,29.738209,72.19049
"1986",6.6285325,29.738209,72.53543
"1987",4.74767559,27.249031,69.72592
"1988",6.51086169,29.738209,75
"1989",4.79991169,28.027259,75
"1990",6.51086169,29.738209,75
"1991",6.51086169,29.738209,72.53543
"1992",6.51086169,29.738209,67.59057
"1993",6.5687645,29.725326,75
"1994",6.49797869,29.725326,75
"1995",7.08973269,29.725326,75
"1996",7.10261569,29.738209,75
"1997",20.15927169,35.8602,72.19049
"1998",6.49535169,29.738209,75
"1999",6.51086169,29.738209,75
"2000",8.21614669,31.443494,75
"2001",18.44786269,41.67521,75
"2002",6.90536369,29.738209,75
"2003",6.51086169,29.738209,75
"2004",20.15314269,43.38049,75
"2005",7.89613969,31.024449,75
"2006",6.51086169,29.738209,75
"2007",7.20182896,30.37061,75
"2008",9.42717869,30.37061,75
"2009",6.51086169,29.738209,75
"2010",8.84854869,32.075896,75
"2011",6.51086169,29.738209,75
"2012",7.77566469,31.003012,75
"2013",0.05774524,17.12812,67.12812
"2014",5.81246581,24.436738,61.48749
"2015",5.81246581,24.436738,54.46261
"2016",6.33644681,24.436738,70.62953
"2017",5.82806153,28.807208,72.08307
"2018",11.43565381,31.713127,75
"2019",11.75278481,28.807208,75
"2020",8.03084001076923,30.4870919230769,75
