Time,NDVI
Jul 1981,0.2259032
Jul 1982,0.1179678
Jul 1983,0.151371
Jul 1984,0.2239355
Jul 1985,0.2550806
Jul 1986,0.3150484
Jul 1987,0.2419355
Jul 1988,0.1656452
Jul 1989,0.2271774
Jul 1990,0.2283387
Jul 1991,0.0968871
Jul 1992,0.2164194
Jul 1993,0.2770807
Jul 1994,0.2640968
Jul 1995,0.1867258
Jul 1996,0.320129
Jul 1997,0.3148871
Jul 1998,0.207871
Jul 1999,0.1859516
Jul 2000,0.281371
Jul 2001,0.2995484
Jul 2002,0.2386452
Jul 2003,0.2129194
Jul 2004,0.2507903
Jul 2005,0.2685162
Jul 2006,0.2417742
