Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0.0181818181818182,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,0,0,1.38823529411765,0.911764705882353,0,0,0,0.476470588235294,0,0.911764705882353,0,0,0.476470588235294,0,0,0,0,0,0,0,16.2,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,14.8
7,0,0,31.1176470588235,5.72336134453781,0,0,0,25.8176470588235,0,0,0,3.10571428571429,0,37.3,23.2,0,0,0,0,0,23.2,0,0,33.8,0,0,28.5,0,0,0,0,0,0,0,0,0,0
8,6.81428571428572,0,12.4342857142857,40.8,5.62,0,19.9,0,23.2,0,54.4,0,23.2,0,27.7,0,0,0,0,0,0,26.7,54,22.5,0,0,28.5,42.6,0,0,0,29,0,0,0,0,42.7
9,0,0,8.32857142857143,0,0,0,31.2,45.7,0,0,0,8.32857142857143,0,97.4,0,0,31.2,25.3,19.4,63.6,22.3,0,0,0,54.4,0,48.6,0,0,19.4,0,0,18.8,20.9,0,0,0
10,10.4171428571428,0,15.1088235294118,24.2,18.5,26.1,13.4,16.9,58.9,0,35.6,9.20882352941175,19.6259663865546,33.6,36.3,0,0,115.7,7.6,29.7,0,50.6,0,22,19.6,23.2,17.4,21.4,11.4,13.9,8.9,10.1,0,13.5,0,26.2,17.1
