T2,MODIS HAIN ET
Jul 2000,3.1
Jul 2001,7.6
Jul 2002,1.5
Jul 2003,22.6
Jul 2004,2.6
Jul 2005,27.9
Jul 2006,16.9
Jul 2007,47.1
Jul 2008,30.6
Jul 2009,23.6
Jul 2010,39.9
Jul 2011,14.6
Jul 2012,26.3
Jul 2013,2.3
Jul 2014,14.0
