T2,MODIS HAIN ET
Oct 2000,13.1
Oct 2001,6.0
Oct 2002,3.3
Oct 2003,28.8
Oct 2004,4.3
Oct 2005,38.6
Oct 2006,46.8
Oct 2007,64.7
Oct 2008,54.9
Oct 2009,34.6
Oct 2010,48.3
Oct 2011,13.0
Oct 2012,18.3
Oct 2013,41.5
Oct 2014,39.3
