"","1","2","3"
"1983",26.2,32.2,71.4
"1984",25.2,43.5,75
"1985",23.5,35.9,75
"1986",46.6371428571428,50,75
"1987",51.1194444444445,46.1194444444445,75
"1988",29.5,35.5,75
"1989",38.3704761904762,34.1,75
"1990",22.2,42.5,75
"1991",24.3,34.3,75
"1992",18.4,38.7,75
"1993",48.6,39.7,75
"1994",47,50,75
"1995",16.8,36.9,75
"1996",62.3,37.3,70.4
"1997",69.7,50,75
"1998",36.5,33.4,75
"1999",41.1,50,75
"2000",34.3,50,75
"2001",42.3,47.2,75
"2002",47,29.8,69.8
"2003",50.7,50,75
"2004",35.3,44.8,69.8
"2005",31.6,40.6,75
"2006",44.9,50,75
"2007",57.6,50,75
"2008",50,43,75
"2009",36.2,50,75
"2010",42.5,43.4,75
"2011",50,50,75
"2012",33.9,50,75
"2013",40.2,50,75
"2014",22.8,41,75
"2015",6.4,25,75
"2016",35.2,50,75
"2017",26.1,45.8,75
"2018",56,47.4,75
"2019",56.4,42.5,75
