"","1","2","3"
"1981",44.015644,50,75
"1982",53.35808,39.65968,75
"1983",54.42387,39.65968,75
"1984",63.39454,50,75
"1985",53.86141,48.09176,75
"1986",66.00546,50,75
"1987",61.24485,36.24485,75
"1988",64.65968,39.65968,75
"1989",55.76965,50,75
"1990",53.86141,48.09176,75
"1991",74.89869,50,75
"1992",55.66514,39.65968,75
"1993",65.41428,50,75
"1994",64.76419,50,75
"1995",55.76965,50,75
"1996",64.65968,39.65968,75
"1997",75,50,75
"1998",64.76419,50,75
"1999",55.76965,50,75
"2000",61.5492,50,75
"2001",64.76419,50,75
"2002",65.40784,49.40238,75
"2003",66.00546,50,75
"2004",60.03393,50,75
"2005",70.47068,50,75
"2006",65.30569,50,75
"2007",74.89869,50,75
"2008",71.437,50,75
"2009",67.46256,50,75
"2010",75,50,75
"2011",67.05921,50,75
"2012",58.56619,50,75
"2013",38.53562,50,75
"2014",66.03395,48.96165,75
"2015",56.48836,39.52614,75
"2016",67.50859,50,75
"2017",64.0937,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
