Time,precipitation
1-10 Jan 1981,1.70051
11-20 Jan 1981,1.669506
21-31 Jan 1981,1.964677
1-10 Feb 1981,1.69339
11-20 Feb 1981,1.926889
21-28 Feb 1981,1.53189
1-10 Mar 1981,5.79982
11-20 Mar 1981,9.583462
21-31 Mar 1981,12.87293
1-10 Apr 1981,1.462643
11-20 Apr 1981,2.212573
21-30 Apr 1981,6.30415
1-10 May 1981,3.63666
11-20 May 1981,19.04861
21-31 May 1981,6.798586
1-10 Jun 1981,4.781458
11-20 Jun 1981,9.995772
21-30 Jun 1981,22.45708
1-10 Jul 1981,119.4631
11-20 Jul 1981,66.48978
21-31 Jul 1981,94.36588
1-10 Aug 1981,88.22636
11-20 Aug 1981,129.3242
21-31 Aug 1981,96.90791
1-10 Sep 1981,18.48097
11-20 Sep 1981,9.970682
21-30 Sep 1981,4.670149
1-10 Oct 1981,7.532905
11-20 Oct 1981,1.982876
21-31 Oct 1981,1.972808
1-10 Nov 1981,1.812777
11-20 Nov 1981,1.356107
21-30 Nov 1981,1.714092
1-10 Dec 1981,1.297962
11-20 Dec 1981,2.103203
21-31 Dec 1981,1.898572
1-10 Jan 1982,3.728342
11-20 Jan 1982,3.271203
21-31 Jan 1982,1.87864
1-10 Feb 1982,10.07001
11-20 Feb 1982,8.560234
21-28 Feb 1982,4.272851
1-10 Mar 1982,22.48027
11-20 Mar 1982,10.60726
21-31 Mar 1982,3.737618
1-10 Apr 1982,10.03466
11-20 Apr 1982,3.532726
21-30 Apr 1982,7.776541
1-10 May 1982,12.76347
11-20 May 1982,28.67861
21-31 May 1982,13.54967
1-10 Jun 1982,6.915425
11-20 Jun 1982,21.64079
21-30 Jun 1982,6.692972
1-10 Jul 1982,17.94979
11-20 Jul 1982,37.74104
21-31 Jul 1982,99.83002
1-10 Aug 1982,44.25172
11-20 Aug 1982,119.3262
21-31 Aug 1982,80.60172
1-10 Sep 1982,19.59864
11-20 Sep 1982,3.460577
21-30 Sep 1982,4.64634
1-10 Oct 1982,1.813995
11-20 Oct 1982,3.531188
21-31 Oct 1982,1.377059
1-10 Nov 1982,1.455284
11-20 Nov 1982,1.837069
21-30 Nov 1982,2.072831
1-10 Dec 1982,1.469912
11-20 Dec 1982,3.331645
21-31 Dec 1982,1.67932
1-10 Jan 1983,1.533126
11-20 Jan 1983,1.976573
21-31 Jan 1983,2.352492
1-10 Feb 1983,3.625294
11-20 Feb 1983,3.461164
21-28 Feb 1983,2.67527
1-10 Mar 1983,2.718397
11-20 Mar 1983,3.843276
21-31 Mar 1983,2.097876
1-10 Apr 1983,1.154404
11-20 Apr 1983,0.8571303
21-30 Apr 1983,3.932789
1-10 May 1983,19.70684
11-20 May 1983,44.65185
21-31 May 1983,13.90658
1-10 Jun 1983,24.25398
11-20 Jun 1983,7.194098
21-30 Jun 1983,9.373915
1-10 Jul 1983,21.3095
11-20 Jul 1983,51.63465
21-31 Jul 1983,116.6018
1-10 Aug 1983,99.79353
11-20 Aug 1983,63.90764
21-31 Aug 1983,134.8407
1-10 Sep 1983,17.79965
11-20 Sep 1983,11.84008
21-30 Sep 1983,3.611671
1-10 Oct 1983,3.044724
11-20 Oct 1983,3.638663
21-31 Oct 1983,2.862885
1-10 Nov 1983,2.569732
11-20 Nov 1983,3.834763
21-30 Nov 1983,2.825488
1-10 Dec 1983,1.417904
11-20 Dec 1983,1.362546
21-31 Dec 1983,1.627858
1-10 Jan 1984,1.79219
11-20 Jan 1984,1.932112
21-31 Jan 1984,2.345922
1-10 Feb 1984,1.87482
11-20 Feb 1984,1.883918
21-29 Feb 1984,1.527495
1-10 Mar 1984,5.172416
11-20 Mar 1984,5.840642
21-31 Mar 1984,3.631786
1-10 Apr 1984,1.687768
11-20 Apr 1984,1.425684
21-30 Apr 1984,2.227552
1-10 May 1984,5.092724
11-20 May 1984,19.7693
21-31 May 1984,19.10892
1-10 Jun 1984,18.63605
11-20 Jun 1984,11.68184
21-30 Jun 1984,21.35284
1-10 Jul 1984,37.47628
11-20 Jul 1984,64.38649
21-31 Jul 1984,65.38137
1-10 Aug 1984,62.55639
11-20 Aug 1984,40.63374
21-31 Aug 1984,21.49925
1-10 Sep 1984,22.75368
11-20 Sep 1984,9.486724
21-30 Sep 1984,3.603587
1-10 Oct 1984,2.231763
11-20 Oct 1984,2.434878
21-31 Oct 1984,2.07337
1-10 Nov 1984,3.468369
11-20 Nov 1984,4.021628
21-30 Nov 1984,2.733294
1-10 Dec 1984,2.431685
11-20 Dec 1984,2.155596
21-31 Dec 1984,2.507565
1-10 Jan 1985,2.313887
11-20 Jan 1985,2.604631
21-31 Jan 1985,3.595677
1-10 Feb 1985,3.81807
11-20 Feb 1985,3.91048
21-28 Feb 1985,2.784469
1-10 Mar 1985,5.274055
11-20 Mar 1985,4.711209
21-31 Mar 1985,6.549658
1-10 Apr 1985,11.83582
11-20 Apr 1985,4.909446
21-30 Apr 1985,12.14771
1-10 May 1985,30.58673
11-20 May 1985,22.88023
21-31 May 1985,18.85771
1-10 Jun 1985,11.65881
11-20 Jun 1985,25.56526
21-30 Jun 1985,14.35399
1-10 Jul 1985,54.581
11-20 Jul 1985,59.02724
21-31 Jul 1985,77.98268
1-10 Aug 1985,49.00259
11-20 Aug 1985,61.64362
21-31 Aug 1985,86.6158
1-10 Sep 1985,28.79391
11-20 Sep 1985,3.536591
21-30 Sep 1985,3.323061
1-10 Oct 1985,2.699368
11-20 Oct 1985,2.255235
21-31 Oct 1985,2.184383
1-10 Nov 1985,1.996831
11-20 Nov 1985,2.136919
21-30 Nov 1985,1.448126
1-10 Dec 1985,1.733511
11-20 Dec 1985,1.375981
21-31 Dec 1985,1.680226
1-10 Jan 1986,1.901608
11-20 Jan 1986,2.027325
21-31 Jan 1986,2.440775
1-10 Feb 1986,3.598967
11-20 Feb 1986,3.725777
21-28 Feb 1986,2.441133
1-10 Mar 1986,3.081841
11-20 Mar 1986,2.056987
21-31 Mar 1986,2.557719
1-10 Apr 1986,4.143462
11-20 Apr 1986,1.712692
21-30 Apr 1986,3.552032
1-10 May 1986,7.03611
11-20 May 1986,14.82662
21-31 May 1986,12.0954
1-10 Jun 1986,19.48912
11-20 Jun 1986,174.5547
21-30 Jun 1986,144.7525
1-10 Jul 1986,87.86389
11-20 Jul 1986,110.5936
21-31 Jul 1986,118.9112
1-10 Aug 1986,124.9045
11-20 Aug 1986,89.85757
21-31 Aug 1986,68.69307
1-10 Sep 1986,81.44334
11-20 Sep 1986,11.00372
21-30 Sep 1986,6.567722
1-10 Oct 1986,2.62326
11-20 Oct 1986,1.590095
21-31 Oct 1986,2.035883
1-10 Nov 1986,1.482894
11-20 Nov 1986,1.703663
21-30 Nov 1986,1.816412
1-10 Dec 1986,1.570731
11-20 Dec 1986,1.435296
21-31 Dec 1986,1.750261
1-10 Jan 1987,1.863381
11-20 Jan 1987,2.023778
21-31 Jan 1987,2.51096
1-10 Feb 1987,2.282094
11-20 Feb 1987,2.278176
21-28 Feb 1987,2.209354
1-10 Mar 1987,23.09324
11-20 Mar 1987,3.635751
21-31 Mar 1987,3.223447
1-10 Apr 1987,3.32971
11-20 Apr 1987,1.555737
21-30 Apr 1987,2.266237
1-10 May 1987,24.77001
11-20 May 1987,97.03941
21-31 May 1987,67.57239
1-10 Jun 1987,59.12094
11-20 Jun 1987,34.62757
21-30 Jun 1987,12.59847
1-10 Jul 1987,65.41679
11-20 Jul 1987,44.66225
21-31 Jul 1987,25.38863
1-10 Aug 1987,88.29413
11-20 Aug 1987,82.48188
21-31 Aug 1987,87.69499
1-10 Sep 1987,13.00356
11-20 Sep 1987,8.837928
21-30 Sep 1987,5.493464
1-10 Oct 1987,8.80878
11-20 Oct 1987,6.492034
21-31 Oct 1987,6.391915
1-10 Nov 1987,1.586802
11-20 Nov 1987,1.801312
21-30 Nov 1987,1.74283
1-10 Dec 1987,1.685492
11-20 Dec 1987,1.527975
21-31 Dec 1987,1.807232
1-10 Jan 1988,1.51356
11-20 Jan 1988,1.8246
21-31 Jan 1988,2.457028
1-10 Feb 1988,5.575571
11-20 Feb 1988,4.946073
21-29 Feb 1988,6.401579
1-10 Mar 1988,3.092077
11-20 Mar 1988,2.85454
21-31 Mar 1988,2.439157
1-10 Apr 1988,2.032647
11-20 Apr 1988,5.079021
21-30 Apr 1988,2.724531
1-10 May 1988,12.11961
11-20 May 1988,15.6241
21-31 May 1988,12.498
1-10 Jun 1988,34.73052
11-20 Jun 1988,16.23663
21-30 Jun 1988,8.084893
1-10 Jul 1988,122.3085
11-20 Jul 1988,103.0134
21-31 Jul 1988,136.0615
1-10 Aug 1988,126.0799
11-20 Aug 1988,154.0951
21-31 Aug 1988,60.57608
1-10 Sep 1988,21.55812
11-20 Sep 1988,23.8712
21-30 Sep 1988,4.85463
1-10 Oct 1988,2.417534
11-20 Oct 1988,7.629399
21-31 Oct 1988,3.318907
1-10 Nov 1988,1.654216
11-20 Nov 1988,1.798091
21-30 Nov 1988,1.750931
1-10 Dec 1988,1.625422
11-20 Dec 1988,1.544115
21-31 Dec 1988,1.753369
1-10 Jan 1989,1.854124
11-20 Jan 1989,2.642726
21-31 Jan 1989,2.530193
1-10 Feb 1989,2.736756
11-20 Feb 1989,1.846147
21-28 Feb 1989,1.83303
1-10 Mar 1989,5.529122
11-20 Mar 1989,6.666014
21-31 Mar 1989,16.31519
1-10 Apr 1989,2.264251
11-20 Apr 1989,5.527903
21-30 Apr 1989,4.791677
1-10 May 1989,11.12815
11-20 May 1989,13.34186
21-31 May 1989,14.11817
1-10 Jun 1989,14.94845
11-20 Jun 1989,12.39408
21-30 Jun 1989,45.16565
1-10 Jul 1989,81.76972
11-20 Jul 1989,87.16502
21-31 Jul 1989,52.3488
1-10 Aug 1989,49.83434
11-20 Aug 1989,75.86937
21-31 Aug 1989,29.87223
1-10 Sep 1989,13.50508
11-20 Sep 1989,6.152735
21-30 Sep 1989,5.836934
1-10 Oct 1989,2.902493
