Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.297058823529412,0,0,0,0,0,0.297058823529412,0.297058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0666666666666667,0.6,0.0960784313725491,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0960784313725491,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0960784313725491,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,1.06666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667
7,0,16.6,3.36764705882353,4.11050420168067,16.6,0,0,3.36764705882353,0,0,0,0.742857142857143,0,21.6,0,0,0,0,0,24.2,0,0,0,26,0,0,0,0,0,0,0,35.5,0,0,0,0,0
8,3.67428571428571,0,8.13428571428571,22,4.46,0,0,0,42,0,0,0,43.9,0,12.5,0,0,0,12.5,0,0,0,50.8,0,0,0,14.4,14.4,24.3,0,0,36.4,0,0,0,0,11.5
9,0,0,3.07714285714285,0,0,0,29.9,0,0,0,0,3.07714285714285,16.9,54.9,0,14.5,0,0,0,29.9,18.9,0,0,0,25.8,0,14.5,0,0,0,0,0,0,0,0,0,0
10,1.28571428571429,0,2.22352941176471,2.5,3.2,4,0,1.3,4.2,1.3,4.1,1.22352941176471,2.50924369747899,4.3,6.1,0,0,19.2,0,6,0,7.7,0,3,3.1,2.2,2.3,2.4,1.5,1,0,0.9,0,2.3,0,1.1,1.9
