Time,NDVI
Jul 1981,0.2720242
Jul 1982,0.1328306
Jul 1983,0.2420807
Jul 1984,0.4407016
Jul 1985,0.1812097
Jul 1986,0.521
Jul 1987,0.2671855
Jul 1988,0.2284274
Jul 1989,0.3432823
Jul 1990,0.3252823
Jul 1991,0.2796935
Jul 1992,0.2022661
Jul 1993,0.2169678
Jul 1994,0.2567984
Jul 1995,0.2828065
Jul 1996,0.4094274
Jul 1997,0.4037097
Jul 1998,0.3445403
Jul 1999,0.3430887
Jul 2000,0.2693952
Jul 2001,0.3648145
Jul 2002,0.2318307
Jul 2003,0.2553871
Jul 2004,0.2905403
Jul 2005,0.2523226
Jul 2006,0.2884436
