Time,NDVI
Oct 1981,0.4058226
Oct 1982,0.4832581
Oct 1983,0.4099516
Oct 1984,0.4558952
Oct 1985,0.2936532
Oct 1986,0.3725646
Oct 1987,0.3810726
Oct 1988,0.3682258
Oct 1989,0.4395161
Oct 1990,0.3412822
Oct 1991,0.3912581
Oct 1992,0.5217581
Oct 1993,0.3159194
Oct 1994,0.4626613
Oct 1995,0.3693952
Oct 1996,0.4416452
Oct 1997,0.3787097
Oct 1998,0.5301049
Oct 1999,0.524621
Oct 2000,0.5798226
Oct 2001,0.4812419
Oct 2002,0.3905968
Oct 2003,0.5208468
Oct 2004,0.4196452
Oct 2005,0.4520726
Oct 2006,0.5129436
