"","MIXEDVEGg"
"1981",0.146236237076156
"1982",0.113884166678845
"1983",0.138653878490102
"1984",0.132452210147942
"1985",0.141974062755606
"1986",0.158223978123766
"1987",0.135107429942638
"1988",0.116991915037461
"1989",0.147640060502364
"1990",0.147085923443358
"1991",0.11899141790824
"1992",0.129289033768337
"1993",0.138168997827155
"1994",0.148051046680718
"1995",0.132013509959094
"1996",0.17038719352088
"1997",0.168997255730096
"1998",0.140981225507752
"1999",0.138459909046818
"2000",0.1403028
"2001",0.1632476
"2002",0.1228252
"2003",0.1428422
"2004",0.1315837
"2005",0.1528647
"2006",0.1277396
"2007",0.1298402
"2008",0.1310343
"2009",0.1055688
"2010",0.119131
"2011",0.1415524
"2012",0.1518321
"2013",0.1146124
"2014",0.1124764
"2015",0.1195483
"2016",0.1522446
"2017",0.1390271
"2018",0.1282106
"2019",0.1489715
