Time,precipitation
1-10 Jan 1981,0.6185288
11-20 Jan 1981,0.4994327
21-31 Jan 1981,0.6180757
1-10 Feb 1981,0.6820836
11-20 Feb 1981,1.029185
21-28 Feb 1981,0.9434415
1-10 Mar 1981,6.0319
11-20 Mar 1981,7.783592
21-31 Mar 1981,13.74776
1-10 Apr 1981,2.314607
11-20 Apr 1981,4.744648
21-30 Apr 1981,6.883491
1-10 May 1981,1.481122
11-20 May 1981,8.416012
21-31 May 1981,1.800016
1-10 Jun 1981,1.616543
11-20 Jun 1981,2.155703
21-30 Jun 1981,5.200379
1-10 Jul 1981,117.9187
11-20 Jul 1981,73.39436
21-31 Jul 1981,76.34117
1-10 Aug 1981,60.83179
11-20 Aug 1981,91.87334
21-31 Aug 1981,77.92838
1-10 Sep 1981,12.52186
11-20 Sep 1981,9.835903
21-30 Sep 1981,2.872797
1-10 Oct 1981,3.769029
11-20 Oct 1981,0.4546204
21-31 Oct 1981,0.4848727
1-10 Nov 1981,1.113675
11-20 Nov 1981,1.160242
21-30 Nov 1981,1.383926
1-10 Dec 1981,0.8248401
11-20 Dec 1981,1.092562
21-31 Dec 1981,1.291208
1-10 Jan 1982,2.244103
11-20 Jan 1982,2.025134
21-31 Jan 1982,0.6804122
1-10 Feb 1982,8.471981
11-20 Feb 1982,2.799614
21-28 Feb 1982,3.523347
1-10 Mar 1982,20.11347
11-20 Mar 1982,7.321941
21-31 Mar 1982,5.428658
1-10 Apr 1982,18.39691
11-20 Apr 1982,11.87895
21-30 Apr 1982,6.479682
1-10 May 1982,7.489418
11-20 May 1982,16.85395
21-31 May 1982,6.690279
1-10 Jun 1982,3.890089
11-20 Jun 1982,8.030261
21-30 Jun 1982,5.801768
1-10 Jul 1982,13.7367
11-20 Jul 1982,21.67064
21-31 Jul 1982,75.60215
1-10 Aug 1982,45.13969
11-20 Aug 1982,74.71563
21-31 Aug 1982,74.25997
1-10 Sep 1982,14.71763
11-20 Sep 1982,4.990686
21-30 Sep 1982,7.525953
1-10 Oct 1982,2.043169
11-20 Oct 1982,0.8403031
21-31 Oct 1982,0.3101514
1-10 Nov 1982,1.072286
11-20 Nov 1982,1.388038
21-30 Nov 1982,1.50496
1-10 Dec 1982,1.168577
11-20 Dec 1982,1.131125
21-31 Dec 1982,1.125104
1-10 Jan 1983,0.6638134
11-20 Jan 1983,0.7862669
21-31 Jan 1983,1.205257
1-10 Feb 1983,2.554886
11-20 Feb 1983,2.311227
21-28 Feb 1983,2.054438
1-10 Mar 1983,1.746207
11-20 Mar 1983,2.712394
21-31 Mar 1983,2.038682
1-10 Apr 1983,2.571316
11-20 Apr 1983,8.974069
21-30 Apr 1983,11.35054
1-10 May 1983,11.58074
11-20 May 1983,20.77805
21-31 May 1983,10.12245
1-10 Jun 1983,4.472058
11-20 Jun 1983,3.637404
21-30 Jun 1983,7.42797
1-10 Jul 1983,12.56501
11-20 Jul 1983,31.42617
21-31 Jul 1983,96.52737
1-10 Aug 1983,85.29379
11-20 Aug 1983,53.03845
21-31 Aug 1983,69.20468
1-10 Sep 1983,7.585395
11-20 Sep 1983,7.784718
21-30 Sep 1983,3.427862
1-10 Oct 1983,1.726997
