Time,NDVI
Oct 1981,0.7390646
Oct 1982,0.7347097
Oct 1983,0.6180323
Oct 1984,0.5158387
Oct 1985,0.6930646
Oct 1986,0.5195807
Oct 1987,0.491129
Oct 1988,0.6616452
Oct 1989,0.7208065
Oct 1990,0.7370968
Oct 1991,0.6656129
Oct 1992,0.7136775
Oct 1993,0.6354194
Oct 1994,0.8050001
Oct 1995,0.603871
Oct 1996,0.5764194
Oct 1997,0.5620645
Oct 1998,0.6436129
Oct 1999,0.6552259
Oct 2000,0.6390322
Oct 2001,0.6585807
Oct 2002,0.6850646
Oct 2003,0.716258
Oct 2004,0.6735162
Oct 2005,0.6910323
Oct 2006,0.6738387
