Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.414705882352941,0,0,0,0,0,0.414705882352941,0.414705882352941,0,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.406451612903226,0.406451612903226,0.406451612903226,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0.406451612903226,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.345454545454545,0.345454545454545,0,0.345454545454545,0,0,0.345454545454545,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.438235294117647,0,0,0,0,0.438235294117647,0,0,0,0,0.438235294117647,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,25,5.36176470588235,6.8589075630252,71.9,0,17.9,5.36176470588235,0,0,0,1.49714285714285,0,0,0,19.1,0,0,0,11.4,9.7,0,0,0,0,0,19.9,0,0,14.8,0,29.3,0,0,0,0,15.7
8,6.36285714285714,0,11.34,35.6,4.97714285714285,0,42.9,0,12.2,31.3,0,15.3,0,0,32.2,0,0,0,29.2,15.3,12.2,0,54.1,0,0,0,11.1,0,0,0,0,76.9,15.4,0,13.2,0,0
9,0,0,22.3285714285714,0,17.9,25.9,41.8,0,0,15.3,15.3,7.02857142857144,17.9,98.5,15.3,36.6,0,0,0,0,0,39.2,0,23.3,34.6,0,19.3,0,0,15.3,0,0,0,0,0,0,15.3
10,9.73714285714286,0,20.3441176470588,18.8,21.3,17.2,11.1,24.6,6.6,0,29.4,19.5441176470588,18.9812605042017,28.6,90,0,0,62.9,12.6,47.5,0,68.2,0,23,19.5,0,24.9,21.2,9.1,14.5,6.8,32.6,0,18.9,0,17.8,6.6
