Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0777777777777778,0.7,0.110130718954248,0.092483660130719,0.0777777777777778,0,0.0777777777777778,0.0954248366013072,0.0777777777777778,0.0147058823529412,0.0777777777777778,0.0777777777777778,0.0954248366013072,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.577777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.677777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778,0,0.0777777777777778,0.0777777777777778,0.0777777777777778
7,0,0,28.9029411764706,4.42579831932773,0,0,0,2.30294117647058,0,0,0,2.12285714285714,0,33.7,0,0,0,0,0,0,0,0,0,47.7,0,0,0,0,0,0,21.4,23.2,0,0,0,0,0
8,3.80285714285715,0,7.03142857142858,30.2,3.22857142857143,0,11.7,0,11.7,0,41.9,0,0,0,13.5,0,0,0,0,0,0,0,20.6,17,0,0,0,47.8,0,0,0,26.8,0,0,0,0,24.9
9,0,0,3.24857142857143,0,0,0,26.7,12.5,0,0,0,3.24857142857143,0,57.8,0,0,0,12.5,28.4,18.1,30.2,0,0,0,0,0,28.4,0,0,0,0,0,0,0,0,0,0
10,5.45999999999999,0,8.39999999999999,11.9,6.5,11.4,4.3,8.4,26.3,3.6,18.7,4.59999999999999,10.06,10.5,25.5,0,0,74.1,0,13.4,0,29.4,0,13,8.1,15.1,12.2,5.1,7,0,4.5,7.8,3.9,3.5,0,9.5,10
