Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0.0786686111111111,0.0786686111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83207,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0469637428571429,0,0,0,0,0,0,0.0469637428571429,0,1.643731,0,0,0,0,0,0,0,0,0,0,0,0.0469637428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0393303243243243,0,0,0,0,0,0,0,1.455222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,5.312917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.1537817,1.537817,1.74160761428571,1.5826237,50.1632517,0,0.1537817,1.81022388455598,0.1537817,0,0.1537817,0.1537817,0.1537817,0,0.1537817,0.1537817,0.1537817,0,0.312765614285714,0.1537817,0.1537817,0,0.1537817,0.1537817,0.1537817,0,2.6925837,0.1537817,0.1537817,0,0.1537817,0.1537817,0.1537817,5.564437,0.1537817,0.1537817,0.1537817
7,0,0,0.0664424857142857,0,0.0664424857142857,0,0,18.73811,0,0,0,0,0,2.325487,0,0.0664424857142857,0,0,0,0,0,0,0,8.488745,0,0,0,0,0,0,0,2.741595,0,0,0,0,0
8,0,0,0.400453513513513,0,0.919508972972973,0,12.11717,0,0,0,0,0,0,0,4.546402,0,0,0,0,0,0,0,16.982165,8.809047,0,0,0,11.88925,14.81678,0,0,28.34456,0,0,0,0,0
9,0,0,0.0516606388888889,0,0,0,1.859783,0,0,0,0.0516606388888889,0,0,24.411791,0,0,0,0,0,0,0,0,0,0,13.25572,0,3.407436,0,0,0,0,0,3.207824,0,0,0,0
10,0.122228047222222,0,0.493567324324324,6.88607208108108,0,0.974916,2.11159768018018,0.601500891891892,16.021695,0,3.628603,0,1.12663116666667,0,24.311805,0,0,46.85575,0,0,0,7.275691,0,6.014103,4.723469,25.00621,6.830431,0,0.8385157,0,0,0,0,0,0,0,3.959363
11,0,5.73021,0,18.97129,57.87119,6.815839,0,0,0,10.106958,0.278368333333333,0,3.235591,2.744331,0,0,0,6.189044,0,0,0,0,11.9252579444444,0,0,12.51904,0,6.393075,0,2.140363,23.30902,0,0,0,0,0,5.352925
