Time,NDVI
Oct 1981,0.6899033
Oct 1982,0.7178065
Oct 1983,0.6506613
Oct 1984,0.5512258
Oct 1985,0.6034516
Oct 1986,0.6036775
Oct 1987,0.5331129
Oct 1988,0.6619033
Oct 1989,0.666984
Oct 1990,0.6996775
Oct 1991,0.6676291
Oct 1992,0.6416613
Oct 1993,0.5170323
Oct 1994,0.6800646
Oct 1995,0.608742
Oct 1996,0.4422258
Oct 1997,0.4112581
Oct 1998,0.6369194
Oct 1999,0.596371
Oct 2000,0.516371
Oct 2001,0.5574194
Oct 2002,0.5472742
Oct 2003,0.5887097
Oct 2004,0.5710807
Oct 2005,0.6202097
Oct 2006,0.5694839
