"","1","2","3"
"1983",56.6,38.1,75
"1984",67.8,50,75
"1985",50.5,44.5,75
"1986",74.0542857142857,50,75
"1987",75,50,75
"1988",70,45,75
"1989",71.2,50,75
"1990",38.1,50,75
"1991",56,50,75
"1992",43.5,50,75
"1993",66.6,48.2,75
"1994",70.1,50,75
"1995",62.4,50,75
"1996",68.6,43.6,75
"1997",75,50,75
"1998",59.5,50,75
"1999",38.5,50,75
"2000",58,50,75
"2001",75,50,75
"2002",58.2,50,75
"2003",55.9,50,75
"2004",50,50,75
"2005",75,50,75
"2006",65,50,75
"2007",72.6,50,75
"2008",75,50,75
"2009",75,50,75
"2010",72.8,50,75
"2011",75,50,75
"2012",69.4,50,75
"2013",53.6,50,75
"2014",64.6,50,75
"2015",65.9,50,75
"2016",60.7,50,75
"2017",58.1,50,75
"2018",75,50,75
"2019",75,50,75
