Time,NDVI
Jul 1981,0.3706129
Jul 1982,0.1396291
Jul 1983,0.1620807
Jul 1984,0.1642903
Jul 1985,0.2079355
Jul 1986,0.4203548
Jul 1987,0.2837581
Jul 1988,0.1827097
Jul 1989,0.2483387
Jul 1990,0.2812258
Jul 1991,0.1688387
Jul 1992,0.1866129
Jul 1993,0.3148871
Jul 1994,0.257242
Jul 1995,0.1949677
Jul 1996,0.3440807
Jul 1997,0.412742
Jul 1998,0.1779355
Jul 1999,0.2542258
Jul 2000,0.2538226
Jul 2001,0.3838549
Jul 2002,0.2839355
Jul 2003,0.2626291
Jul 2004,0.2583226
Jul 2005,0.3249677
Jul 2006,0.2869033
