T2,MODIS HAIN ET
Oct 2000,8.9
Oct 2001,4.4
Oct 2002,1.0
Oct 2003,9.8
Oct 2004,1.9
Oct 2005,37.9
Oct 2006,31.4
Oct 2007,62.9
Oct 2008,41.0
Oct 2009,22.0
Oct 2010,39.4
Oct 2011,16.9
Oct 2012,8.3
Oct 2013,25.1
Oct 2014,21.7
